,reference,preco,endereco,localizacao,metragem,quartos,garagens,banheiro
0,ref: 472082,R$ 900.000,rua dos golfinhos,"Ingleses do Rio Vermelho, Florianópolis - SC",61m²,2,1,2
1,ref: 468398,R$ 850.000,rodovia joão paulo,"João Paulo, Florianópolis - SC",68m²,2,1,2
2,ref: 468996,R$ 1.230.000,rua professor ayrton roberto de oliveira,"Itacorubi, Florianópolis - SC",89m²,3,1,2
3,ref: 465833,R$ 1.338.633,rua das dunas,"Ingleses do Rio Vermelho, Florianópolis - SC",117m²,3,2,3
4,ref: 465834,R$ 1.401.049,rua das dunas,"Ingleses do Rio Vermelho, Florianópolis - SC",125m²,3,2,4
5,ref: 465841,R$ 645.910,rua da quaresmeira roxa,"Cachoeira do Bom Jesus, Florianópolis - SC",77m²,2,1,2
6,ref: 464781,R$ 550.000,rua das gaivotas,"Ingleses, Florianópolis - SC",67m²,2,1,2
7,ref: 463419,R$ 930.000,rua abel álvares cabral júnior,"Ingleses do Rio Vermelho, Florianópolis - SC",96m²,3,1,2
8,ref: 464463,R$ 1.800.000,rua salvatina feliciana dos santos,"Itacorubi, Florianópolis - SC",180m²,4,2,3
9,ref: 466176,R$ 473.050,rua da quaresmeira roxa,"Cachoeira do Bom Jesus, Florianópolis - SC",48m²,1,1,2
10,ref: 460936,R$ 695.000,rua das cerejeiras,"Carvoeira, FLORIANÓPOLIS - SC",60m²,2,1,3
11,ref: 463620,R$ 429.565,servidão elizabeth helena richter cordeiro,"Ingleses do Rio Vermelho, Florianópolis - SC",63m²,2,1,2
12,ref: 463627,R$ 446.087,servidão elizabeth helena richter cordeiro,"Ingleses do Rio Vermelho, Florianópolis - SC",61m²,2,1,2
13,ref: 463635,R$ 451.594,servidão elizabeth helena richter cordeiro,"Ingleses do Rio Vermelho, Florianópolis - SC",63m²,2,1,2
14,ref: 464650,R$ 1.300.000,rua apeninos,"Córrego Grande, Florianópolis - SC",82m²,2,2,4
15,ref: 467153,R$ 2.100.000,boulevard paulo zimmer,"Agronômica, FLORIANÓPOLIS - SC",95m²,2,1,3
16,ref: 463856,R$ 1.598.000,rua salvatina feliciana dos santos,"Itacorubi, Florianópolis - SC",127m²,4,2,2
17,ref: 473760,R$ 695.000,travessa do carnavalesco,"Pantanal, FLORIANÓPOLIS - SC",70m²,2,1,2
18,ref: 469416,R$ 480.000,rua martinho de haro,"Ingleses, Florianópolis - SC",64m²,2,,1
19,ref: 471515,R$ 335.000,rua graciliano manoel gomes,"Ingleses, Florianópolis - SC",59m²,2,1,2
20,ref: 471517,R$ 748.000,rua graciliano manoel gomes,"Ingleses, Florianópolis - SC",149m²,3,3,3
21,ref: 468943,R$ 3.500.000,rua das baleias franca,"Jurerê, Florianópolis - SC",145m²,3,2,2
22,ref: 462498,R$ 489.000,rua martinho de haro,"Ingleses do Rio Vermelho, Florianópolis - SC",61m²,2,1,1
23,ref: 462505,R$ 699.000,rua do vasco,"Ingleses do Rio Vermelho, Florianópolis - SC",81m²,2,1,3
24,ref: 462506,R$ 715.000,rua do vasco,"Ingleses do Rio Vermelho, Florianópolis - SC",80m²,3,2,2
25,ref: 462547,R$ 565.000,rua manoel severino de oliveira,"Lagoa da Conceição, Florianópolis - SC",48m²,1,1,1
26,ref: 465584,R$ 583.000,rua das andorinhas,"Ingleses do Rio Vermelho, Florianópolis - SC",50m²,1,,2
27,ref: 462475,R$ 645.000,rua manoel severino de oliveira,"Lagoa da Conceição, Florianópolis - SC",50m²,1,1,1
28,ref: 462479,R$ 645.000,rua manoel severino de oliveira,"Lagoa da Conceição, Florianópolis - SC",50m²,1,1,1
29,ref: 462489,R$ 680.000,rua manoel severino de oliveira,"Lagoa da Conceição, Florianópolis - SC",53m²,1,1,1
30,ref: 462739,R$ 699.000,rua luiz elias daux,"Ingleses do Rio Vermelho, Florianópolis - SC",70m²,2,1,2
31,ref: 462749,R$ 1.750.000,rua são josé,"Balneário, Florianópolis - SC",114m²,3,2,4
32,ref: 462802,R$ 650.000,rua das gaivotas,"Ingleses, Florianópolis - SC",67m²,2,1,3
33,ref: 461712,R$ 500.800,avenida internacional,"Ingleses do Rio Vermelho, Florianópolis - SC",64m²,2,1,2
34,ref: 461716,R$ 1.350.000,servidão jacatirão-açu,"Campeche, Florianópolis - SC",114m²,3,2,2
35,ref: 461724,R$ 950.000,servidão jacatirão-açu,"Campeche, Florianópolis - SC",71m²,2,1,2
36,ref: 462057,R$ 1.150.000,rua lázaro de oliveira souza,"Ingleses, Florianópolis - SC",106m²,2,2,1
37,ref: 460674,R$ 945.000,rua ana maria nunes,"Córrego Grande, Florianópolis - SC",112m²,2,2,3
38,ref: 464802,R$ 550.000,rua das gaivotas,"Ingleses, Florianópolis - SC",65m²,2,1,2
39,ref: 465028,R$ 250.000,estrada dário manoel cardoso,"Ingleses, Florianópolis - SC",44m²,1,1,1
40,ref: 465042,R$ 550.000,rua das gaivotas,"Ingleses do Rio Vermelho, Florianópolis - SC",66m²,2,1,2
41,ref: 459647,R$ 714.000,rodovia amaro antonio vieira,"Itacorubi, FLORIANÓPOLIS - SC",74m²,2,1,2
42,ref: 458339,R$ 958.557,rua brisamar,"Ingleses do Rio Vermelho, Florianópolis - SC",73m²,2,1,2
43,ref: 458346,R$ 990.158,rua brisamar,"Ingleses do Rio Vermelho, Florianópolis - SC",77m²,2,1,3
44,ref: 458388,R$ 990.000,rua frei caneca,"Beiramar, Florianópolis - SC",101m²,3,1,2
45,ref: 458389,R$ 680.000,rua martinho de haro,"Ingleses do Rio Vermelho, Florianópolis - SC",75m²,2,,3
46,ref: 458390,R$ 974.000,rodovia admar gonzaga,"Itacorubi, Florianópolis - SC",76m²,2,1,3
47,ref: 459013,R$ 599.000,rua hermann blumenau,"Centro, Florianópolis - SC",68m²,2,1,4
48,ref: 454635,R$ 449.900,rodovia admar gonzaga,"Itacorubi, Florianópolis - SC",55m²,2,1,1
49,ref: 454647,R$ 1.299.000,rodovia joão paulo,"João Paulo, Florianópolis - SC",110m²,3,2,4
50,ref: 458641,R$ 1.349.806,rua brisamar,"Ingleses, Florianópolis - SC",79m²,2,1,3
51,ref: 458714,R$ 875.000,rua salvatina feliciana dos santos,"Itacorubi, Florianópolis - SC",77m²,2,2,2
52,ref: 473035,R$ 3.380.000,rodovia joao paulo,"João Paulo, FLORIANÓPOLIS - SC",130m²,2,2,3
53,ref: 474966,R$ 790.000,rua abel álvares cabral júnior,"Ingleses do Rio Vermelho, Florianópolis - SC",77m²,2,1,2
54,ref: 471449,R$ 335.000,rua graciliano manoel gomes,"Ingleses do Rio Vermelho, Florianópolis - SC",59m²,2,1,2
55,ref: 471476,R$ 335.000,rua graciliano manoel gomes,"Ingleses do Rio Vermelho, Florianópolis - SC",59m²,2,1,2
56,ref: 471484,R$ 275.000,servidão do gerivá,"Ingleses, Florianópolis - SC",58m²,2,1,2
57,ref: 471495,R$ 748.000,rua graciliano manoel gomes,"Ingleses, Florianópolis - SC",137m²,3,2,3
58,ref: 471757,R$ 1.590.000,rua das moreias,"Jurerê, Florianópolis - SC",78m²,2,1,5
59,ref: 466621,R$ 1.117.199,rua da quaresmeira roxa,"Cachoeira do Bom Jesus, Florianópolis - SC",133m²,4,2,2
60,ref: 466626,R$ 800.244,rua da quaresmeira roxa,"Cachoeira do Bom Jesus, Florianópolis - SC",92m²,2,1,3
61,ref: 467757,R$ 2.400.000,rua dos chernes,"Jurerê, Florianópolis - SC",107m²,3,2,4
62,ref: 466333,R$ 430.000,rodovia joão gualberto soares,"Ingleses do Rio Vermelho, Florianópolis - SC",70m²,2,1,2
63,ref: 466387,R$ 415.000,rodovia joão gualberto soares,"Ingleses do Rio Vermelho, Florianópolis - SC",70m²,2,1,2
64,ref: 466404,R$ 370.000,estrada dário manoel cardoso,"Ingleses, Florianópolis - SC",69m²,2,1,2
65,ref: 466409,R$ 650.000,rua brisamar,"Ingleses do Rio Vermelho, Florianópolis - SC",67m²,2,1,3
66,ref: 461813,R$ 405.000,rua fabriciano inácio monteiro,"Vargem do Bom Jesus, Florianópolis - SC",58m²,2,1,2
67,ref: 467792,R$ 2.900.000,avenida governador irineu bornhausen,"Beiramar, FLORIANÓPOLIS - SC",146m²,3,2,6
68,ref: 467160,R$ 960.000,rua brisamar,"Ingleses do Rio Vermelho, Florianópolis - SC",88m²,2,1,2
69,ref: 467187,R$ 2.800.000,rua das gaivotas,"Ingleses do Rio Vermelho, Florianópolis - SC",103m²,2,2,3
70,ref: 467209,R$ 840.000,rua mercurio,"Ingleses do Rio Vermelho, Florianópolis - SC",96m²,3,1,3
71,ref: 467223,R$ 744.000,rua lídio manoel coelho,"Ingleses, Florianópolis - SC",109m²,3,2,2
72,ref: 467224,R$ 860.000,rua mercurio,"Ingleses do Rio Vermelho, Florianópolis - SC",94m²,3,1,3
73,ref: 467309,R$ 450.000,rua josé elias lopes,"Campeche, Florianópolis - SC",55m²,2,1,1
74,ref: 464238,R$ 750.000,rua leonel pereira,"Cachoeira do Bom Jesus, Florianópolis - SC",66m²,2,1,2
75,ref: 464242,R$ 880.000,rua leonel pereira,"Cachoeira do Bom Jesus, Florianópolis - SC",66m²,2,1,2
76,ref: 464245,R$ 795.000,rua leonel pereira,"Cachoeira do Bom Jesus, Florianópolis - SC",69m²,2,1,2
77,ref: 464246,R$ 750.000,rua leonel pereira,"Cachoeira do Bom Jesus, Florianópolis - SC",66m²,2,1,2
78,ref: 464247,R$ 790.000,rua leonel pereira,"Cachoeira do Bom Jesus, Florianópolis - SC",66m²,2,1,2
79,ref: 464248,R$ 900.000,rua leonel pereira,"Cachoeira do Bom Jesus, Florianópolis - SC",69m²,2,1,2
80,ref: 464249,R$ 850.000,rua leonel pereira,"Cachoeira do Bom Jesus, Florianópolis - SC",66m²,2,1,2
81,ref: 466730,R$ 299.000,servidão capivari,"Ingleses do Rio Vermelho, Florianópolis - SC",30m²,1,1,1
82,ref: 466771,R$ 1.350.000,rua rui barbosa,"Agronômica, Florianópolis - SC",133m²,3,2,3
83,ref: 470676,R$ 1.975.500,estrada haroldo soares glavan,"Cacupé, Florianópolis - SC",165m²,3,2,4
84,ref: 471743,R$ 3.150.000,rua tadeu szpoganicz,"Cachoeira do Bom Jesus, Florianópolis - SC",143m²,3,2,4
85,ref: 470704,R$ 2.012.632,estrada haroldo soares glavan,"Cacupé, Florianópolis - SC",165m²,3,,4
86,ref: 470732,R$ 2.350.000,rua joaquim felício dos santos,"João Paulo, Florianópolis - SC",235m²,3,2,4
87,ref: 470740,R$ 3.100.000,avenida luiz boiteux piazza,"Cachoeira do Bom Jesus, Florianópolis - SC",145m²,3,2,4
88,ref: 471418,R$ 960.000,rua dos chernes,"Jurerê, Florianópolis - SC",74m²,2,1,3
89,ref: 468552,R$ 650.000,rua nossa senhora da conceição,"Lagoa da Conceição, Florianópolis - SC",47m²,1,1,1
90,ref: 466626,R$ 800.244,rua da quaresmeira roxa,"Cachoeira do Bom Jesus, Florianópolis - SC",92m²,2,1,3
91,ref: 467757,R$ 2.400.000,rua dos chernes,"Jurerê, Florianópolis - SC",107m²,3,2,4
92,ref: 466333,R$ 430.000,rodovia joão gualberto soares,"Ingleses do Rio Vermelho, Florianópolis - SC",70m²,2,1,2
93,ref: 466387,R$ 415.000,rodovia joão gualberto soares,"Ingleses do Rio Vermelho, Florianópolis - SC",70m²,2,1,2
94,ref: 466404,R$ 370.000,estrada dário manoel cardoso,"Ingleses, Florianópolis - SC",69m²,2,1,2
95,ref: 466409,R$ 650.000,rua brisamar,"Ingleses do Rio Vermelho, Florianópolis - SC",67m²,2,1,3
96,ref: 461813,R$ 405.000,rua fabriciano inácio monteiro,"Vargem do Bom Jesus, Florianópolis - SC",58m²,2,1,2
97,ref: 467792,R$ 2.900.000,avenida governador irineu bornhausen,"Beiramar, FLORIANÓPOLIS - SC",146m²,3,2,6
98,ref: 467160,R$ 960.000,rua brisamar,"Ingleses do Rio Vermelho, Florianópolis - SC",88m²,2,1,2
99,ref: 467187,R$ 2.800.000,rua das gaivotas,"Ingleses do Rio Vermelho, Florianópolis - SC",103m²,2,2,3
100,ref: 467209,R$ 840.000,rua mercurio,"Ingleses do Rio Vermelho, Florianópolis - SC",96m²,3,1,3
101,ref: 467223,R$ 744.000,rua lídio manoel coelho,"Ingleses, Florianópolis - SC",109m²,3,2,2
102,ref: 467224,R$ 860.000,rua mercurio,"Ingleses do Rio Vermelho, Florianópolis - SC",94m²,3,1,3
103,ref: 467309,R$ 450.000,rua josé elias lopes,"Campeche, Florianópolis - SC",55m²,2,1,1
104,ref: 464238,R$ 750.000,rua leonel pereira,"Cachoeira do Bom Jesus, Florianópolis - SC",66m²,2,1,2
105,ref: 464242,R$ 880.000,rua leonel pereira,"Cachoeira do Bom Jesus, Florianópolis - SC",66m²,2,1,2
106,ref: 464245,R$ 795.000,rua leonel pereira,"Cachoeira do Bom Jesus, Florianópolis - SC",69m²,2,1,2
107,ref: 464246,R$ 750.000,rua leonel pereira,"Cachoeira do Bom Jesus, Florianópolis - SC",66m²,2,1,2
108,ref: 464247,R$ 790.000,rua leonel pereira,"Cachoeira do Bom Jesus, Florianópolis - SC",66m²,2,1,2
109,ref: 464248,R$ 900.000,rua leonel pereira,"Cachoeira do Bom Jesus, Florianópolis - SC",69m²,2,1,2
110,ref: 464249,R$ 850.000,rua leonel pereira,"Cachoeira do Bom Jesus, Florianópolis - SC",66m²,2,1,2
111,ref: 466730,R$ 299.000,servidão capivari,"Ingleses do Rio Vermelho, Florianópolis - SC",30m²,1,1,1
112,ref: 466771,R$ 1.350.000,rua rui barbosa,"Agronômica, Florianópolis - SC",133m²,3,2,3
113,ref: 470676,R$ 1.975.500,estrada haroldo soares glavan,"Cacupé, Florianópolis - SC",165m²,3,2,4
114,ref: 471743,R$ 3.150.000,rua tadeu szpoganicz,"Cachoeira do Bom Jesus, Florianópolis - SC",143m²,3,2,4
115,ref: 470704,R$ 2.012.632,estrada haroldo soares glavan,"Cacupé, Florianópolis - SC",165m²,3,,4
116,ref: 470732,R$ 2.350.000,rua joaquim felício dos santos,"João Paulo, Florianópolis - SC",235m²,3,2,4
117,ref: 470740,R$ 3.100.000,avenida luiz boiteux piazza,"Cachoeira do Bom Jesus, Florianópolis - SC",145m²,3,2,4
118,ref: 471418,R$ 960.000,rua dos chernes,"Jurerê, Florianópolis - SC",74m²,2,1,3
119,ref: 468552,R$ 650.000,rua nossa senhora da conceição,"Lagoa da Conceição, Florianópolis - SC",47m²,1,1,1
120,ref: 471930,R$ 3.191.000,avenida luiz boiteux piazza,"Cachoeira do Bom Jesus, Florianópolis - SC",145m²,3,2,4
121,ref: 471933,R$ 585.000,rua orlando teixeira,"Ponta das Canas, Florianópolis - SC",75m²,2,1,2
122,ref: 470873,R$ 2.107.201,estrada haroldo soares glavan,"Cacupé, Florianópolis - SC",165m²,3,2,4
123,ref: 470886,R$ 2.368.004,estrada haroldo soares glavan,"Cacupé, Florianópolis - SC",160m²,3,2,4
124,ref: 470892,R$ 3.300.000,avenida governador irineu bornhausen,"Beiramar, Florianópolis - SC",151m²,2,2,3
125,ref: 470034,R$ 900.000,rua brisamar,"Ingleses do Rio Vermelho, Florianópolis - SC",78m²,2,2,3
126,ref: 470086,R$ 960.000,rodovia amaro antônio vieira,"Itacorubi, Florianópolis - SC",80m²,3,1,2
127,ref: 457446,R$ 725.000,rua dante de patta,"Ingleses, Florianópolis - SC",96m²,3,2,2
128,ref: 458312,R$ 665.000,rua luiz elias daux,"Ingleses do Rio Vermelho, Florianópolis - SC",62m²,2,1,2
129,ref: 459317,R$ 1.540.000,rua almirante lamego,"Centro, Florianópolis - SC",124m²,3,2,4
130,ref: 458983,R$ 570.000,rua martinho de haro,"Ingleses do Rio Vermelho, Florianópolis - SC",78m²,2,1,2
131,ref: 458914,R$ 360.000,avenida lions internacional,"Ingleses do Rio Vermelho, Florianópolis - SC",37m²,1,1,1
132,ref: 458582,R$ 1.445.612,rua brisamar,"Ingleses do Rio Vermelho, Florianópolis - SC",108m²,3,1,4
133,ref: 458608,R$ 1.050.000,rua dos golfinhos,"Ingleses do Rio Vermelho, Florianópolis - SC",61m²,2,1,2
134,ref: 458727,R$ 890.000,rua hermann blumenau,"Centro, Florianópolis - SC",62m²,2,2,2
135,ref: 440530,R$ 288.507,avenida av. presidente nereu ramos,"Kobrasol, Florianópolis - SC",41m²,1,,1
136,ref: 440812,R$ 899.000,avenida mauro ramos,"Centro, FLORIANÓPOLIS - SC",40m²,1,1,1
137,ref: 444505,R$ 1.480.000,rodovia admar gonzaga,"Itacorubi, FLORIANÓPOLIS - SC",96m²,3,2,3
138,ref: 440250,R$ 1.250.000,rua alba dias cunha,"Trindade, FLORIANÓPOLIS - SC",88m²,3,1,3
139,ref: 433371,R$ 730.000,rua dos ilhéus,"Centro, Florianópolis - SC",74m²,2,,1
140,ref: 433419,R$ 360.000,rua ayrton senna,"Ingleses do Rio Vermelho, Florianópolis - SC",70m²,2,1,2
141,ref: 413287,R$ 1.979.000,avenida campeche,"Campeche, FLORIANÓPOLIS - SC",98m²,3,2,2
142,ref: 398444,R$ 2.850.000,rodovia jornalista mauricio sirotsky sobrinho,"Jurerê Internacional, FLORIANÓPOLIS - SC",144m²,3,1,3
143,ref: 401008,R$ 1.649.000,rua almirante lamego,"Centro, FLORIANÓPOLIS - SC",95m²,3,1,4
144,ref: 401169,R$ 750.000,rua joao pio duarte silva,"Córrego Grande, FLORIANÓPOLIS - SC",118m²,3,1,3
145,ref: 387295,R$ 749.000,rua araci vaz callado,"Estreito, FLORIANÓPOLIS - SC",78m²,2,2,5
146,ref: 387299,R$ 798.000,rua araci vaz callado,"Estreito, FLORIANÓPOLIS - SC",78m²,2,1,5
147,ref: 387300,R$ 799.900,rua araci vaz callado,"Estreito, FLORIANÓPOLIS - SC",78m²,2,1,5
148,ref: 387302,R$ 839.000,rua araci vaz callado,"Estreito, FLORIANÓPOLIS - SC",78m²,2,2,5
149,ref: 387303,R$ 859.000,rua araci vaz callado,"Estreito, FLORIANÓPOLIS - SC",78m²,2,2,5
150,ref: 387308,R$ 549.000,rua araci vaz callado,"Estreito, FLORIANÓPOLIS - SC",45m²,1,1,1
151,ref: 385955,R$ 1.300.000,servidão jacatirao-acu,"Campeche, FLORIANÓPOLIS - SC",97m²,3,2,3
152,ref: 385426,R$ 880.000,rua dos eucaliptos,"Canasvieiras, FLORIANÓPOLIS - SC",76m²,2,1,3
153,ref: 385577,R$ 950.000,rodovia admar gonzaga,"Itacorubi, FLORIANÓPOLIS - SC",77m²,2,2,5
154,ref: 385578,R$ 940.500,rodovia admar gonzaga,"Itacorubi, FLORIANÓPOLIS - SC",76m²,2,1,3
155,ref: 383064,R$ 1.490.000,rua frei caneca,"Beiramar, FLORIANÓPOLIS - SC",112m²,3,1,3
156,ref: 385311,R$ 629.000,rua victor antonio peluso junior,"Barra da Lagoa, FLORIANÓPOLIS - SC",63m²,2,1,2
157,ref: 385312,R$ 629.000,rua victor antonio peluso junior,"Barra da Lagoa, FLORIANÓPOLIS - SC",63m²,2,1,2
158,ref: 385816,R$ 3.699.000,avenida jornalista rubens de arruda ramos,"Beira Mar Norte, FLORIANÓPOLIS - SC",219m²,3,2,4
159,ref: 412624,R$ 1.275.000,avenida itamarati,"Itacorubi, FLORIANÓPOLIS - SC",129m²,3,2,3
160,ref: 412412,R$ 1.380.000,servidão recanto da cachoeira,"Cachoeira do Bom Jesus, FLORIANÓPOLIS - SC",152m²,3,2,4
161,ref: 422313,R$ 1.390.000,rua alba dias cunha,"Trindade, FLORIANÓPOLIS - SC",89m²,3,2,3
162,ref: 373136,R$ 2.000.000,avenida afonso delambert neto,"Lagoa da Conceição, FLORIANÓPOLIS - SC",165m²,3,2,4
163,ref: 370916,R$ 840.000,rua nossa senhora da conceicao,"Lagoa da Conceição, FLORIANÓPOLIS - SC",69m²,2,1,4
164,ref: 373069,R$ 2.500.000,rua presidente coutinho,"Centro, FLORIANÓPOLIS - SC",156m²,3,2,7
165,ref: 375536,R$ 1.893.617,estrada haroldo soares glavan,"Cacupé, FLORIANÓPOLIS - SC",128m²,3,2,7
166,ref: 375537,R$ 1.893.617,estrada haroldo soares glavan,"Cacupé, FLORIANÓPOLIS - SC",128m²,3,2,7
167,ref: 375538,R$ 2.039.181,estrada haroldo soares glavan,"Cacupé, FLORIANÓPOLIS - SC",128m²,3,2,7
168,ref: 375669,R$ 1.850.000,rua almirante alvim,"Centro, FLORIANÓPOLIS - SC",212m²,4,2,5
169,ref: 378314,R$ 1.070.000,avenida buriti,"Itacorubi, FLORIANÓPOLIS - SC",103m²,3,1,2
170,ref: 421575,R$ 1.250.000,rua frei caneca,"Beiramar, FLORIANÓPOLIS - SC",65m²,2,1,2
171,ref: 432317,R$ 1.600.000,rua aristides lobo,"Agronomica, FLORIANÓPOLIS - SC",140m²,3,2,5
172,ref: 432363,R$ 990.000,rua joao pio duarte silva,"Córrego Grande, Florianópolis - SC",125m²,3,1,3
173,ref: 409701,R$ 1.590.000,rua almirante lamego,"Centro, FLORIANÓPOLIS - SC",139m²,3,1,4
174,ref: 417577,R$ 649.000,rua dresden,"Itacorubi, FLORIANÓPOLIS - SC",51m²,1,1,1
175,ref: 417586,R$ 999.000*,rua dresden,"Itacorubi, FLORIANÓPOLIS - SC",78m²,2,2,3
176,ref: 417954,R$ 2.850.000,rodovia jornalista mauricio sirotsky sobrinho,"Jurerê, FLORIANÓPOLIS - SC",144m²,3,1,3
177,ref: 421994,R$ 820.000,servidão laje de pedra,"Itacorubi, FLORIANÓPOLIS - SC",65m²,2,2,3
178,ref: 418665,R$ 1.300.000,rodovia joao paulo,"João Paulo, FLORIANÓPOLIS - SC",104m²,3,2,2
179,ref: 419499,R$ 790.286,rua joaquim nabuco,"Capoeiras, Florianópolis - SC",97m²,3,2,4
180,ref: 419510,R$ 542.626,rua joaquim nabuco,"Capoeiras, Florianópolis - SC",64m²,2,2,3
181,ref: 417669,R$ 1.800.000,avenida dos buzios,"Jurerê Internacional, FLORIANÓPOLIS - SC",194m²,3,2,4
182,ref: 417671,R$ 2.092.924,estrada haroldo soares glavan,"Cacupé, FLORIANÓPOLIS - SC",117m²,2,2,3
183,ref: 417673,R$ 2.306.880,estrada haroldo soares glavan,"Cacupé, FLORIANÓPOLIS - SC",129m²,2,2,3
184,ref: 417676,R$ 3.210.052,estrada haroldo soares glavan,"Cacupé, FLORIANÓPOLIS - SC",172m²,3,2,4
185,ref: 417677,R$ 3.969.756,estrada haroldo soares glavan,"Cacupé, FLORIANÓPOLIS - SC",231m²,4,3,5
186,ref: 417678,R$ 3.972.070,estrada haroldo soares glavan,"Cacupé, FLORIANÓPOLIS - SC",231m²,4,3,5
187,ref: 417326,R$ 790.000,rodovia amaro antonio vieira,"Itacorubi, FLORIANÓPOLIS - SC",57m²,2,1,3
188,ref: 413653,R$ 780.000,rodovia joao paulo,"João Paulo, FLORIANÓPOLIS - SC",64m²,2,1,3
189,ref: 340690,R$ 1.299.500,rodovia admar gonzaga,"Itacorubi, FLORIANÓPOLIS - SC",96m²,3,2,3
190,ref: 340691,R$ 924.000,rodovia admar gonzaga,"Itacorubi, FLORIANÓPOLIS - SC",65m²,2,1,3
191,ref: 356773,R$ 5.330.300,avenida dos buzios,"Jurerê Internacional, FLORIANÓPOLIS - SC",287m²,3,,7
192,ref: 362881,R$ 950.000,rua jeronimo venancio das chagas,"Campeche, FLORIANÓPOLIS - SC",48m²,1,,2
193,ref: 371073,R$ 1.279.000,rua frei caneca,"Beiramar, FLORIANÓPOLIS - SC",112m²,3,1,3
194,ref: 361027,R$ 978.000,rodovia admar gonzaga,"Itacorubi, FLORIANÓPOLIS - SC",76m²,2,1,3
195,ref: 361029,R$ 950.000,rodovia admar gonzaga,"Itacorubi, FLORIANÓPOLIS - SC",76m²,2,2,3
196,ref: 361030,R$ 909.500,rodovia admar gonzaga,"Itacorubi, FLORIANÓPOLIS - SC",76m²,2,1,3
197,ref: 361039,R$ 950.000,rodovia admar gonzaga,"Itacorubi, FLORIANÓPOLIS - SC",77m²,2,1,5
198,ref: 361040,R$ 950.000,rodovia admar gonzaga,"Itacorubi, FLORIANÓPOLIS - SC",77m²,2,2,5
199,ref: 361101,R$ 924.000,rodovia admar gonzaga,"Itacorubi, FLORIANÓPOLIS - SC",76m²,2,1,3
200,ref: 361105,R$ 1.349.500,rodovia admar gonzaga,"Itacorubi, FLORIANÓPOLIS - SC",96m²,3,3,4
201,ref: 345965,R$ 870.000,rodovia amaro antonio vieira,"Itacorubi, FLORIANÓPOLIS - SC",75m²,3,1,3
202,ref: 353980,R$ 2.500.000,rua graciliano ramos,"Agronômica, FLORIANÓPOLIS - SC",233m²,4,3,5
203,ref: 365371,R$ 3.200.000,rua santo inacio de loyola,"Centro, FLORIANÓPOLIS - SC",224m²,3,3,5
204,ref: 359339,R$ 1.663.261,rua trajano margarida,"Trindade, FLORIANÓPOLIS - SC",91m²,3,2,3
205,ref: 359356,R$ 1.354.090,rua trajano margarida,"Trindade, FLORIANÓPOLIS - SC",73m²,2,2,3
206,ref: 361141,R$ 978.000,rodovia admar gonzaga,"Itacorubi, FLORIANÓPOLIS - SC",76m²,2,1,3
207,ref: 373843,R$ 1.599.000,rua idalina pereira dos santos,"Agronômica, FLORIANÓPOLIS - SC",113m²,3,3,4
208,ref: 340654,R$ 730.000,travessa do carnavalesco,"Pantanal, FLORIANÓPOLIS - SC",70m²,2,2,2
209,ref: 340678,R$ 1.299.500,rodovia admar gonzaga,"Itacorubi, FLORIANÓPOLIS - SC",96m²,3,2,4
210,ref: 340679,R$ 1.299.500,rodovia admar gonzaga,"Itacorubi, FLORIANÓPOLIS - SC",96m²,3,2,4
211,ref: 433880,R$ 1.254.222,rua doutor joao de oliveira,"Canasvieiras, Florianópolis - SC",91m²,3,2,4
212,ref: 446029,R$ 740.000,rodovia amaro antonio vieira,"Itacorubi, Florianópolis - SC",69m²,2,1,3
213,ref: 442277,R$ 806.187,rua joaquim nabuco,"Capoeiras, Florianópolis - SC",97m²,3,2,6
214,ref: 390545,R$ 790.000,rua professor milton sullivan,"Carvoeira, FLORIANÓPOLIS - SC",106m²,2,1,3
215,ref: 390091,R$ 2.200.000,avenida dos dourados,"Jurerê Internacional, FLORIANÓPOLIS - SC",159m²,4,2,9
216,ref: 393514,R$ 795.000*,rua salvatina feliciana dos santos,"Itacorubi, FLORIANÓPOLIS - SC",77m²,2,1,2
217,ref: 393652,R$ 1.269.000,servidão do palmeiras,"Itacorubi, FLORIANÓPOLIS - SC",104m²,3,2,3
218,ref: 415216,R$ 1.400.000,rua aristides lobo,"Beira Mar Norte, FLORIANÓPOLIS - SC",83m²,3,2,3
219,ref: 377603,R$ 689.000,rua lauro linhares,"Trindade, FLORIANÓPOLIS - SC",101m²,3,1,3
220,ref: 472064,R$ 2.000.000,rua felipe schmidt,"Centro, Florianópolis - SC",73m²,2,,3
221,ref: 472085,R$ 2.000.000,rua felipe schmidt,"Centro, Florianópolis - SC",73m²,2,,3
222,ref: 471060,R$ 400.000,rua servidão dona floriana,"Estreito, Florianópolis - SC",61m²,2,1,1
223,ref: 468393,R$ 590.000,rua timbaúba do ribeirão,"Ribeirão da Ilha, Florianópolis - SC",58m²,1,1,2
224,ref: 468395,R$ 977.066,rua getúlio zomer,"Canasvieiras, Florianópolis - SC",82m²,2,,2
225,ref: 468396,R$ 575.000,rua timbaúba do ribeirão,"Ribeirão da Ilha, Florianópolis - SC",58m²,1,1,2
226,ref: 468397,R$ 1.040.166,rua getúlio zomer,"Canasvieiras, Florianópolis - SC",82m²,2,,2
227,ref: 468401,R$ 1.040.166,rua getúlio zomer,"Canasvieiras, Florianópolis - SC",82m²,2,,2
