;reference;preco;endereco;localizacao;metragem;quartos;garagens;banheiro
20512;ref: 453389;R$ 551.000;avenida joão pessoa;Cidade Baixa, Porto Alegre - RS;27m²;1;1;1
20513;ref: 453391;R$ 250.000;rua professor professor carvalho freitas;Teresópolis, Porto Alegre - RS;48m²;1;1;1
20514;ref: 453393;R$ 250.000;rua professor professor carvalho freitas;Teresópolis, Porto Alegre - RS;49m²;1;1;1
20515;ref: 453395;R$ 448.400;rua aneron corrêa de oliveira;Jardim do Salso, Porto Alegre - RS;63m²;2;1;3
20516;ref: 453396;R$ 250.000;rua júlio verne;Santa Maria Goretti, Porto Alegre - RS;60m²;2;1;1
20517;ref: 453399;R$ 149.000;avenida alexandre luiz;Jardim Itu-Sabará, Porto Alegre - RS;43m²;1;;1
20518;ref: 453400;R$ 149.000;avenida alexandre luiz;Jardim Itu-Sabará, Porto Alegre - RS;43m²;1;;1
20519;ref: 453401;R$ 299.000;rua fagundes varela;Santo Antônio, Porto Alegre - RS;36m²;1;1;1
20520;ref: 453402;R$ 195.000;avenida assis brasil;Cristo Redentor, Porto Alegre - RS;66m²;2;;1
20521;ref: 453403;R$ 331.550;rua coronel aparício borges;Glória, Porto Alegre - RS;50m²;2;1;1
20522;ref: 453404;R$ 350.000;rua engenheiro joão luderitz;Sarandi, Porto Alegre - RS;145m²;5;;4
20523;ref: 453406;R$ 165.000;rua congonhas;Jardim Itu-Sabará, Porto Alegre - RS;39m²;1;;1
20524;ref: 453407;R$ 237.500;avenida benjamin constant;São João, Porto Alegre - RS;50m²;1;;1
20525;ref: 453411;R$ 215.000;rua moyses antunes da cunha;Santo Antônio, Porto Alegre - RS;60m²;3;2;1
20526;ref: 453412;R$ 351.000;avenida dos cubanos;Partenon, Porto Alegre - RS;28m²;1;;1
20527;ref: 453417;R$ 255.000;rua engenheiro joão luderitz;Sarandi, Porto Alegre - RS;56m²;2;1;2
20528;ref: 453419;R$ 250.000;rua professor professor carvalho freitas;Teresópolis, Porto Alegre - RS;44m²;1;1;1
20529;ref: 452604;R$ 1.092.000;rua doutor doutor vale;Independência, Porto Alegre - RS;102m²;3;1;4
20530;ref: 452606;R$ 1.150.000;rua vinte e quatro de outubro;Moinhos de Vento, Porto Alegre - RS;128m²;3;1;4
20531;ref: 452607;R$ 156.000;avenida bento gonçalves;São José, Porto Alegre - RS;44m²;1;;1
20532;ref: 452611;R$ 245.000;rua artur rocha;Auxiliadora, Porto Alegre - RS;43m²;1;;1
20533;ref: 452614;R$ 370.500;rua professor professor freitas e castro;Azenha, Porto Alegre - RS;41m²;1;1;2
20534;ref: 452616;R$ 365.000;rua general neto;Floresta, Porto Alegre - RS;70m²;2;;2
20535;ref: 452618;R$ 555.750;avenida maranhão;São Geraldo, Porto Alegre - RS;79m²;2;2;3
20536;ref: 452619;R$ 1.520.000;rua coronel paulino teixeira;Rio Branco, Porto Alegre - RS;203m²;3;2;5
20537;ref: 452620;R$ 1.702.200;rua eudoro berlink;Mont'serrat, Porto Alegre - RS;139m²;3;4;6
20538;ref: 452621;R$ 237.500;rua coronel francisco bitencourt;Vila Ipiranga, Porto Alegre - RS;35m²;1;;1
20539;ref: 452622;R$ 490.000;avenida mariland;Auxiliadora, Porto Alegre - RS;55m²;1;1;2
20540;ref: 452623;R$ 1.350.000;avenida da cavalhada;Ipanema, Porto Alegre - RS;126m²;3;2;7
20541;ref: 452625;R$ 380.000;avenida independência;Bom Fim, Porto Alegre - RS;58m²;1;1;1
20542;ref: 452628;R$ 250.000;avenida protásio alves;Bom Jesus, Porto Alegre - RS;39m²;1;;1
20543;ref: 452633;R$ 570.000;avenida engenheiro ludolfo boehl;Teresópolis, Porto Alegre - RS;126m²;3;2;3
20544;ref: 452635;R$ 1.330.000;rua carlos von koseritz;Higienópolis, Porto Alegre - RS;205m²;4;2;6
20545;ref: 452636;R$ 570.000;rua olavo bilac;Azenha, Porto Alegre - RS;88m²;2;1;4
20546;ref: 452637;R$ 768.000;rua engenheiro sadi castro;Sarandi, Porto Alegre - RS;196m²;3;3;3
20547;ref: 452639;R$ 340.000;rua irmão norberto francisco rauch;Jardim Carvalho, Porto Alegre - RS;53m²;2;2;3
20548;ref: 452641;R$ 209.000;rua guilherme alves;Partenon, Porto Alegre - RS;46m²;1;;1
20549;ref: 452642;R$ 141.000;avenida baltazar de oliveira garcia;Passo das Pedras, Porto Alegre - RS;45m²;1;;1
20550;ref: 452643;R$ 160.000;rua luiz de camões;Santo Antônio, Porto Alegre - RS;41m²;1;;1
20551;ref: 452648;R$ 688.000;rua doutor doutor joão inácio;Navegantes, Porto Alegre - RS;78m²;3;2;3
20552;ref: 452652;R$ 890.000;avenida doutor nilo peçanha;Chácara das Pedras, Porto Alegre - RS;60m²;1;2;3
20553;ref: 452654;R$ 619.000;avenida ipiranga;Jardim Carvalho, Porto Alegre - RS;67m²;2;2;3
20554;ref: 452655;R$ 171.000;rua guilherme alves;Partenon, Porto Alegre - RS;51m²;1;;1
20555;ref: 452656;R$ 236.550;rua moyses antunes da cunha;Santo Antônio, Porto Alegre - RS;60m²;3;1;2
20556;ref: 452658;R$ 530.000;rua carlos von koseritz;São João, Porto Alegre - RS;96m²;3;1;4
20557;ref: 452666;R$ 550.000;rua vinte e quatro de outubro;Auxiliadora, Porto Alegre - RS;24m²;1;;1
20558;ref: 452671;R$ 1.750.000;rua doutor doutor joão satt;Sarandi, Porto Alegre - RS;125m²;3;2;4
20559;ref: 452676;R$ 300.000;rua airton ferreira da silva;Humaitá, Porto Alegre - RS;47m²;2;1;3
20560;ref: 453420;R$ 187.000;rua hermeto bermudez;Passo das Pedras, Porto Alegre - RS;59m²;2;1;1
20561;ref: 453421;R$ 120.000;rua eleutério araújo;Partenon, Porto Alegre - RS;28m²;1;;1
20562;ref: 453422;R$ 100.000;avenida farrapos;Floresta, Porto Alegre - RS;36m²;1;;1
20563;ref: 453424;R$ 185.250;rua coronel joão corrêa;Passo D'areia, Porto Alegre - RS;43m²;1;;1
20564;ref: 453425;R$ 430.000;avenida ipiranga;Partenon, Porto Alegre - RS;74m²;3;1;3
20565;ref: 453426;R$ 410.000;avenida joão pessoa;Cidade Baixa, Porto Alegre - RS;25m²;1;1;1
20566;ref: 453427;R$ 599.000;rua frei germano;Partenon, Porto Alegre - RS;75m²;3;2;3
20567;ref: 453428;R$ 350.000;rua professor professor carvalho freitas;Teresópolis, Porto Alegre - RS;70m²;2;1;1
20568;ref: 453430;R$ 250.000;rua professor professor carvalho freitas;Teresópolis, Porto Alegre - RS;48m²;1;1;1
20569;ref: 453431;R$ 205.000;rua dona adda mascarenhas de moraes;Jardim Itu-Sabará, Porto Alegre - RS;39m²;1;;1
20570;ref: 453432;R$ 200.000;rua lopes teixeira;Jardim Itu-Sabará, Porto Alegre - RS;65m²;2;2;1
20571;ref: 453433;R$ 210.000;avenida taquary;Cristal, Porto Alegre - RS;52m²;2;;1
20572;ref: 453438;R$ 139.000;rua doutor doutor flores;Centro Histórico, Porto Alegre - RS;36m²;1;;1
20573;ref: 453439;R$ 350.000;rua professor professor carvalho freitas;Teresópolis, Porto Alegre - RS;63m²;2;1;1
20574;ref: 453440;R$ 378.000;rua alberto torres;Cidade Baixa, Porto Alegre - RS;67m²;3;;1
20575;ref: 453441;R$ 686.000;avenida pereira pinto;Jardim São Pedro, Porto Alegre - RS;78m²;3;2;3
20576;ref: 453442;R$ 320.000;rua padre alois kades s j;Jardim Europa, Porto Alegre - RS;54m²;2;1;1
20577;ref: 453445;R$ 1.390.000;rua juruá;Jardim São Pedro, Porto Alegre - RS;188m²;4;4;9
20578;ref: 453451;R$ 499.000;rua da várzea;Jardim São Pedro, Porto Alegre - RS;65m²;2;2;3
20579;ref: 453452;R$ 950.000;rua jardim cristofel;Independência, Porto Alegre - RS;190m²;3;1;2
20580;ref: 453453;R$ 265.000;rua coronel jaime da costa pereira;Morro Santana, Porto Alegre - RS;64m²;2;;1
20581;ref: 453454;R$ 158.000;rua doutor doutor pio fiori de azevedo;Vila Nova, Porto Alegre - RS;60m²;2;1;1
20582;ref: 453456;R$ 435.000;rua dona gabriela;Menino Deus, Porto Alegre - RS;45m²;1;1;1
20583;ref: 453457;R$ 640.000;avenida borges de medeiros;Centro Histórico, Porto Alegre - RS;133m²;4;1;2
20584;ref: 453459;R$ 199.550;rua doutor doutor campos velho;Cristal, Porto Alegre - RS;58m²;2;1;1
20585;ref: 453461;R$ 179.000*;rua rocha pombo;Partenon, Porto Alegre - RS;75m²;2;;1
20586;ref: 453464;R$ 244.000;rua sapê;Vila Ipiranga, Porto Alegre - RS;47m²;1;;1
20587;ref: 453465;R$ 480.000;rua doutor doutor barros cassal;Independência, Porto Alegre - RS;137m²;3;;2
20588;ref: 453467;R$ 880.000;rua artur rocha;Mont'serrat, Porto Alegre - RS;103m²;3;2;3
20589;ref: 453471;R$ 850.000;rua joão zanenga;Cristo Redentor, Porto Alegre - RS;95m²;4;1;4
20590;ref: 453473;R$ 470.000;rua luiz de camões;Santo Antônio, Porto Alegre - RS;100m²;3;2;2
20591;ref: 453475;R$ 1.185.000;rua jardim cristofel;Independência, Porto Alegre - RS;237m²;3;1;3
20592;ref: 453476;R$ 150.000;avenida praia de belas;Praia de Belas, Porto Alegre - RS;47m²;1;;1
20593;ref: 453482;R$ 1.100.000;rua coronel bordini;Mont'serrat, Porto Alegre - RS;114m²;3;2;4
20594;ref: 453485;R$ 420.000;avenida joão pessoa;Cidade Baixa, Porto Alegre - RS;27m²;1;1;2
20595;ref: 445645;R$ 532.000;avenida doutor nilo peçanha;Chácara das Pedras, Porto Alegre - RS;38m²;1;1;1
20596;ref: 445759;R$ 780.000;rua professor professor cristiano fischer;Jardim do Salso, Porto Alegre - RS;70m²;2;1;3
20597;ref: 446113;R$ 750.000;avenida protásio alves;Santa Cecília, Porto Alegre - RS;291m²;3;2;4
20598;ref: 446117;R$ 300.000;avenida américa;Auxiliadora, Porto Alegre - RS;76m²;3;;3
20599;ref: 446122;R$ 330.000;rua dormênio;Santa Tereza, Porto Alegre - RS;300m²;3;1;3
20600;ref: 444239;R$ 510.000;rua general auto;Centro Histórico, Porto Alegre - RS;54m²;1;1;2
20601;ref: 447364;R$ 159.000;rua napoleão jacques da rosa;Restinga, Porto Alegre - RS;48m²;2;1;1
20602;ref: 447366;R$ 180.000;praça garibaldi;Cidade Baixa, Porto Alegre - RS;40m²;1;;2
20603;ref: 447367;R$ 270.000;alameda três de outubro;Sarandi, Porto Alegre - RS;40m²;2;;1
20604;ref: 447392;R$ 310.000;avenida da cavalhada;Cavalhada, Porto Alegre - RS;55m²;2;1;2
20605;ref: 447399;R$ 230.000;travessa comendador batista;Cidade Baixa, Porto Alegre - RS;28m²;1;;1
20606;ref: 447401;R$ 175.000;avenida antônio carvalho;Jardim Carvalho, Porto Alegre - RS;72m²;2;1;1
20607;ref: 445040;R$ 200.000;avenida alberto bins;Centro Histórico, Porto Alegre - RS;51m²;1;;1
20608;ref: 443269;R$ 110.000;travessa escobar;Camaquã, Porto Alegre - RS;36m²;1;1;1
20609;ref: 443274;R$ 155.000;rua marechal hermes;Camaquã, Porto Alegre - RS;38m²;1;;1
20610;ref: 443279;R$ 466.612;rua santana;Santana, Porto Alegre - RS;41m²;1;1;2
20611;ref: 443280;R$ 1.500.000;rua dona adda mascarenhas de moraes;Jardim Itu-Sabará, Porto Alegre - RS;383m²;5;3;7
20612;ref: 443281;R$ 490.000;rua marquês do pombal;Auxiliadora, Porto Alegre - RS;89m²;3;;3
20613;ref: 443285;R$ 370.000;rua irmão norberto francisco rauch;Jardim Carvalho, Porto Alegre - RS;65m²;2;2;3
20614;ref: 443287;R$ 199.000;rua albion;Partenon, Porto Alegre - RS;62m²;2;;1
20615;ref: 443288;R$ 270.000;avenida protásio alves;Morro Santana, Porto Alegre - RS;48m²;2;1;1
20616;ref: 443294;R$ 470.000;rua carlos reverbel;Jardim Carvalho, Porto Alegre - RS;68m²;3;1;3
20617;ref: 443295;R$ 235.000;avenida professor oscar pereira;Santo Antônio, Porto Alegre - RS;53m²;2;1;1
20618;ref: 443297;R$ 230.000;avenida bento gonçalves;Vila Joao Pessoa, Porto Alegre - RS;65m²;2;1;1
20619;ref: 443299;R$ 260.000;avenida bento gonçalves;Partenon, Porto Alegre - RS;90m²;3;;1
20620;ref: 443301;R$ 175.000;rua lasar segall;Jardim Lindóia, Porto Alegre - RS;57m²;2;;1
20621;ref: 443306;R$ 159.900;rua ernesto da fontoura;São Geraldo, Porto Alegre - RS;40m²;1;;1
20622;ref: 443308;R$ 690.000;rua itapeva;Passo D'areia, Porto Alegre - RS;71m²;2;1;3
20623;ref: 443309;R$ 169.500;rua demétrio ribeiro;Centro Histórico, Porto Alegre - RS;38m²;1;;1
20624;ref: 443312;R$ 750.500;avenida da cavalhada;Ipanema, Porto Alegre - RS;89m²;3;1;3
20625;ref: 443313;R$ 390.000;avenida da cavalhada;Vila Nova, Porto Alegre - RS;71m²;3;1;3
20626;ref: 443322;R$ 200.000;rua coronel joão corrêa;Passo D'areia, Porto Alegre - RS;39m²;2;;1
20627;ref: 443324;R$ 319.500;rua padre jorge sedelmayr s j;Vila Jardim, Porto Alegre - RS;83m²;2;1;2
20628;ref: 443325;R$ 227.000;rua dos andradas;Centro Histórico, Porto Alegre - RS;49m²;1;;1
20629;ref: 443327;R$ 170.000;avenida são paulo;São Geraldo, Porto Alegre - RS;52m²;2;;1
20630;ref: 443329;R$ 199.000;rua felicíssimo de azevedo;São João, Porto Alegre - RS;43m²;1;;1
20631;ref: 443331;R$ 199.000;rua zeferino dias;Sarandi, Porto Alegre - RS;48m²;2;1;1
20632;ref: 443340;R$ 690.000;avenida independência;Bom Fim, Porto Alegre - RS;51m²;1;1;1
20633;ref: 443343;R$ 800.000;rua álvares machado;Petrópolis, Porto Alegre - RS;175m²;4;1;4
20634;ref: 443346;R$ 630.000;rua frederico etzberger;Nonoai, Porto Alegre - RS;88m²;3;1;3
20635;ref: 443041;R$ 1.615.000;rua doutor doutor armando barbedo;Tristeza, Porto Alegre - RS;149m²;3;2;7
20636;ref: 443050;R$ 870.000;avenida da cavalhada;Ipanema, Porto Alegre - RS;105m²;3;2;4
20637;ref: 443054;R$ 170.000;rua santa cecília;Santa Cecília, Porto Alegre - RS;42m²;1;;1
20638;ref: 443056;R$ 1.242.000;travessa nova trento;Tristeza, Porto Alegre - RS;134m²;3;3;5
20639;ref: 443058;R$ 380.000;avenida assis brasil;Sarandi, Porto Alegre - RS;63m²;3;1;3
20640;ref: 443279;R$ 466.612;rua santana;Santana, Porto Alegre - RS;41m²;1;1;2
20641;ref: 443280;R$ 1.500.000;rua dona adda mascarenhas de moraes;Jardim Itu-Sabará, Porto Alegre - RS;383m²;5;3;7
20642;ref: 443281;R$ 490.000;rua marquês do pombal;Auxiliadora, Porto Alegre - RS;89m²;3;;3
20643;ref: 443285;R$ 370.000;rua irmão norberto francisco rauch;Jardim Carvalho, Porto Alegre - RS;65m²;2;2;3
20644;ref: 443287;R$ 199.000;rua albion;Partenon, Porto Alegre - RS;62m²;2;;1
20645;ref: 443288;R$ 270.000;avenida protásio alves;Morro Santana, Porto Alegre - RS;48m²;2;1;1
20646;ref: 443294;R$ 470.000;rua carlos reverbel;Jardim Carvalho, Porto Alegre - RS;68m²;3;1;3
20647;ref: 443295;R$ 235.000;avenida professor oscar pereira;Santo Antônio, Porto Alegre - RS;53m²;2;1;1
20648;ref: 443297;R$ 230.000;avenida bento gonçalves;Vila Joao Pessoa, Porto Alegre - RS;65m²;2;1;1
20649;ref: 443299;R$ 260.000;avenida bento gonçalves;Partenon, Porto Alegre - RS;90m²;3;;1
20650;ref: 443301;R$ 175.000;rua lasar segall;Jardim Lindóia, Porto Alegre - RS;57m²;2;;1
20651;ref: 443306;R$ 159.900;rua ernesto da fontoura;São Geraldo, Porto Alegre - RS;40m²;1;;1
20652;ref: 443308;R$ 690.000;rua itapeva;Passo D'areia, Porto Alegre - RS;71m²;2;1;3
20653;ref: 443309;R$ 169.500;rua demétrio ribeiro;Centro Histórico, Porto Alegre - RS;38m²;1;;1
20654;ref: 443312;R$ 750.500;avenida da cavalhada;Ipanema, Porto Alegre - RS;89m²;3;1;3
20655;ref: 443313;R$ 390.000;avenida da cavalhada;Vila Nova, Porto Alegre - RS;71m²;3;1;3
20656;ref: 443322;R$ 200.000;rua coronel joão corrêa;Passo D'areia, Porto Alegre - RS;39m²;2;;1
20657;ref: 443324;R$ 319.500;rua padre jorge sedelmayr s j;Vila Jardim, Porto Alegre - RS;83m²;2;1;2
20658;ref: 443325;R$ 227.000;rua dos andradas;Centro Histórico, Porto Alegre - RS;49m²;1;;1
20659;ref: 443327;R$ 170.000;avenida são paulo;São Geraldo, Porto Alegre - RS;52m²;2;;1
20660;ref: 443329;R$ 199.000;rua felicíssimo de azevedo;São João, Porto Alegre - RS;43m²;1;;1
20661;ref: 443331;R$ 199.000;rua zeferino dias;Sarandi, Porto Alegre - RS;48m²;2;1;1
20662;ref: 443340;R$ 690.000;avenida independência;Bom Fim, Porto Alegre - RS;51m²;1;1;1
20663;ref: 443343;R$ 800.000;rua álvares machado;Petrópolis, Porto Alegre - RS;175m²;4;1;4
20664;ref: 443346;R$ 630.000;rua frederico etzberger;Nonoai, Porto Alegre - RS;88m²;3;1;3
20665;ref: 443041;R$ 1.615.000;rua doutor doutor armando barbedo;Tristeza, Porto Alegre - RS;149m²;3;2;7
20666;ref: 443050;R$ 870.000;avenida da cavalhada;Ipanema, Porto Alegre - RS;105m²;3;2;4
20667;ref: 443054;R$ 170.000;rua santa cecília;Santa Cecília, Porto Alegre - RS;42m²;1;;1
20668;ref: 443056;R$ 1.242.000;travessa nova trento;Tristeza, Porto Alegre - RS;134m²;3;3;5
20669;ref: 443058;R$ 380.000;avenida assis brasil;Sarandi, Porto Alegre - RS;63m²;3;1;3
20670;ref: 443461;R$ 348.000;avenida general raphael zippin;Sarandi, Porto Alegre - RS;68m²;3;1;1
20671;ref: 443462;R$ 215.000;rua ouro preto;Jardim Floresta, Porto Alegre - RS;42m²;1;1;1
20672;ref: 443465;R$ 220.000;avenida carlos gomes;Mont'serrat, Porto Alegre - RS;59m²;2;;1
20673;ref: 443469;R$ 660.000;rua luiz cosme;Passo D'areia, Porto Alegre - RS;106m²;2;1;2
20674;ref: 443470;R$ 390.000;rua carlos reverbel;Jardim Carvalho, Porto Alegre - RS;68m²;3;1;3
20675;ref: 443473;R$ 160.000;rua paulo renato ketzer de souza;Rubem Berta, Porto Alegre - RS;37m²;2;1;1
20676;ref: 443474;R$ 299.000;rua taquari;Santa Tereza, Porto Alegre - RS;62m²;3;1;1
20677;ref: 443476;R$ 480.000;avenida ipiranga;Jardim Carvalho, Porto Alegre - RS;39m²;1;1;1
20678;ref: 443505;R$ 215.000;rua doutor doutor ney cabral;Nonoai, Porto Alegre - RS;75m²;2;1;2
20679;ref: 443518;R$ 698.000;rua conde de porto alegre;Floresta, Porto Alegre - RS;68m²;1;2;1
20680;ref: 443521;R$ 521.500;rua silva jardim;Mont'serrat, Porto Alegre - RS;74m²;2;1;2
20681;ref: 447036;R$ 145.000;beco pedro rodrigues bittencourt;Vila Nova, Porto Alegre - RS;43m²;1;1;1
20682;ref: 447081;R$ 600.000;rua artur rocha;Mont'serrat, Porto Alegre - RS;100m²;3;2;4
20683;ref: 447091;R$ 1.150.000;rua padre chagas;Moinhos de Vento, Porto Alegre - RS;80m²;1;2;4
20684;ref: 443157;R$ 5.850.000;rua engenheiro teixeira soares;Bela Vista, Porto Alegre - RS;516m²;5;8;13
20685;ref: 443158;R$ 290.000;rua roque calage;Passo D'areia, Porto Alegre - RS;75m²;3;1;1
20686;ref: 443166;R$ 165.000;rua diomário moojen;Cavalhada, Porto Alegre - RS;48m²;2;1;1
20687;ref: 443170;R$ 319.000;rua portugal;São João, Porto Alegre - RS;96m²;3;;4
20688;ref: 443180;R$ 330.000;rua barão de itaqui;Passo D'areia, Porto Alegre - RS;73m²;2;2;2
20689;ref: 443181;R$ 107.000;rua capitão pedroso;Restinga, Porto Alegre - RS;41m²;2;1;1
20690;ref: 443186;R$ 590.000;rua domingos martins;Cristo Redentor, Porto Alegre - RS;85m²;2;2;3
20691;ref: 443187;R$ 850.000;rua engenheiro arnaldo gladoch;Sarandi, Porto Alegre - RS;81m²;3;4;3
20692;ref: 443188;R$ 600.000;avenida borges de medeiros;Praia de Belas, Porto Alegre - RS;38m²;1;1;1
20693;ref: 443214;R$ 380.000;rua doutor doutor barros cassal;Independência, Porto Alegre - RS;94m²;3;;2
20694;ref: 443215;R$ 225.000;rua barão do gravataí;Menino Deus, Porto Alegre - RS;40m²;1;;1
20695;ref: 443231;R$ 365.000;rua leopoldo bier;Azenha, Porto Alegre - RS;70m²;2;;1
20696;ref: 443239;R$ 345.000;rua abram goldsztein;Jardim Carvalho, Porto Alegre - RS;58m²;2;1;1
20697;ref: 443251;R$ 250.000;avenida wenceslau escobar;Cristal, Porto Alegre - RS;61m²;2;1;2
20698;ref: 443255;R$ 298.000;rua doutor doutor campos velho;Cristal, Porto Alegre - RS;86m²;2;1;1
20699;ref: 443256;R$ 75.000;avenida adelino ferreira jardim;Rubem Berta, Porto Alegre - RS;43m²;2;;1
20700;ref: 443262;R$ 195.000;rua tupinambá;Jardim São Pedro, Porto Alegre - RS;36m²;1;;1
20701;ref: 443264;R$ 106.000;rua doutor doutor cândido josé de godoy;Rubem Berta, Porto Alegre - RS;42m²;1;;8
20702;ref: 443265;R$ 270.000;rua vilela tavares;São João, Porto Alegre - RS;78m²;2;;2
20703;ref: 443266;R$ 99.000;avenida florianópolis;Azenha, Porto Alegre - RS;23m²;1;;1
20704;ref: 447479;R$ 260.000;avenida pastor ernesto schlieper;São Sebastião, Porto Alegre - RS;110m²;2;1;1
20705;ref: 447493;R$ 172.000;rua irmã teresilda steffen;Mário Quintana, Porto Alegre - RS;40m²;2;1;1
20706;ref: 442937;R$ 410.000;rua airton ferreira da silva;Humaitá, Porto Alegre - RS;65m²;3;1;3
20707;ref: 442941;R$ 305.000;avenida juca batista;Ipanema, Porto Alegre - RS;46m²;2;1;1
20708;ref: 442942;R$ 895.000;rua geraldo souza moreira;Passo D'areia, Porto Alegre - RS;111m²;3;3;4
20709;ref: 442949;R$ 190.000;rua doutor doutor dário de bittencourt;Vila Ipiranga, Porto Alegre - RS;36m²;1;;1
20710;ref: 442962;R$ 800.000;avenida mariland;Mont'serrat, Porto Alegre - RS;136m²;2;1;2
20711;ref: 442967;R$ 240.000;rua doutor doutor josé bento corrêa;Morro Santana, Porto Alegre - RS;53m²;2;1;1
20712;ref: 442969;R$ 128.000;rua paulo renato ketzer de souza;Passo das Pedras, Porto Alegre - RS;37m²;2;;1
20713;ref: 442977;R$ 649.999;avenida ipiranga;Jardim Carvalho, Porto Alegre - RS;70m²;2;2;3
20714;ref: 442988;R$ 395.000;avenida da cavalhada;Vila Nova, Porto Alegre - RS;71m²;3;1;3
20715;ref: 442990;R$ 540.000;rua professor professor álvaro alvim;Rio Branco, Porto Alegre - RS;40m²;1;1;2
20716;ref: 442993;R$ 420.000;rua ramiro barcelos;Rio Branco, Porto Alegre - RS;49m²;1;1;2
20717;ref: 442995;R$ 425.600;rua são benedito;Bom Jesus, Porto Alegre - RS;103m²;3;1;1
20718;ref: 442998;R$ 825.000;avenida clemenciano barnasque;Teresópolis, Porto Alegre - RS;176m²;2;2;2
20719;ref: 443006;R$ 750.000;rua jerônymo zelmanovitz;São Sebastião, Porto Alegre - RS;67m²;3;2;3
20720;ref: 443024;R$ 250.000;rua ernesto zamprogna;Morro Santana, Porto Alegre - RS;56m²;2;1;1
20721;ref: 443039;R$ 330.000;avenida dos cubanos;Partenon, Porto Alegre - RS;27m²;1;;1
20722;ref: 443040;R$ 902.500;avenida da cavalhada;Ipanema, Porto Alegre - RS;105m²;3;2;3
20723;ref: 445655;R$ 799.000;rua dona eugênia;Santa Cecília, Porto Alegre - RS;70m²;2;1;2
20724;ref: 446830;R$ 380.000;avenida otto niemeyer;Camaquã, Porto Alegre - RS;67m²;3;1;3
20725;ref: 447748;R$ 160.000;avenida dos industriários;Passo D'areia, Porto Alegre - RS;42m²;1;1;1
20726;ref: 447751;R$ 180.000;avenida plínio brasil milano;Auxiliadora, Porto Alegre - RS;46m²;1;;1
20727;ref: 443348;R$ 212.000;avenida protásio alves;Vila Jardim, Porto Alegre - RS;66m²;2;;1
20728;ref: 443354;R$ 620.000;rua laurindo;Santana, Porto Alegre - RS;39m²;1;1;2
20729;ref: 443362;R$ 230.000;rua doutor doutor vargas neto;Passo das Pedras, Porto Alegre - RS;59m²;2;1;1
20730;ref: 443364;R$ 259.000;rua doutor doutor castro de menezes;Tristeza, Porto Alegre - RS;60m²;2;1;1
20731;ref: 443370;R$ 349.900*;rua curupaiti;Cristal, Porto Alegre - RS;111m²;3;1;3
20732;ref: 443371;R$ 365.750;rua doutor doutor barros cassal;Independência, Porto Alegre - RS;74m²;2;1;1
20733;ref: 443372;R$ 220.000;avenida assis brasil;Cristo Redentor, Porto Alegre - RS;58m²;2;;1
20734;ref: 443377;R$ 160.000;rua são mateus;Bom Jesus, Porto Alegre - RS;38m²;1;;1
20735;ref: 443380;R$ 140.000;avenida taquary;Cristal, Porto Alegre - RS;36m²;1;;1
20736;ref: 443381;R$ 358.000;rua airton ferreira da silva;Humaitá, Porto Alegre - RS;51m²;2;1;3
20737;ref: 443384;R$ 250.000;rua gaston englert;Vila Ipiranga, Porto Alegre - RS;47m²;1;1;1
20738;ref: 443385;R$ 470.000;rua antonio sereno moretto;Glória, Porto Alegre - RS;55m²;2;1;3
20739;ref: 443388;R$ 370.000;avenida joão pessoa;Cidade Baixa, Porto Alegre - RS;30m²;1;1;1
20740;ref: 443389;R$ 210.000;rua intendente alfredo azevedo;Cel. Aparicio Borges, Porto Alegre - RS;43m²;2;1;1
20741;ref: 443395;R$ 205.000;rua tupinambá;Jardim São Pedro, Porto Alegre - RS;36m²;1;1;1
20742;ref: 443396;R$ 690.000;rua professor professor freitas e castro;Azenha, Porto Alegre - RS;62m²;2;1;3
20743;ref: 443398;R$ 90.000*;rua dos maias;Santa Rosa de Lima, Porto Alegre - RS;40m²;2;1;1
20744;ref: 443401;R$ 180.000;rua dos andradas;Centro Histórico, Porto Alegre - RS;36m²;1;;1
20745;ref: 443413;R$ 579.900;avenida nilópolis;Bela Vista, Porto Alegre - RS;76m²;1;1;1
20746;ref: 443414;R$ 750.000;rua doutor doutor armando barbedo;Tristeza, Porto Alegre - RS;117m²;3;1;4
20747;ref: 443417;R$ 230.000;rua otávio faria;Teresópolis, Porto Alegre - RS;68m²;2;;2
20748;ref: 447440;R$ 345.000;rua doutor doutor campos velho;Cristal, Porto Alegre - RS;87m²;2;1;2
20749;ref: 469823;R$ 1.599.000;avenida coronel marcos;Ipanema, Porto Alegre - RS;146m²;3;3;8
20750;ref: 469824;R$ 180.000;rua demétrio ribeiro;Centro Histórico, Porto Alegre - RS;43m²;1;;2
20751;ref: 469825;R$ 129.000;rua ventos do sul;Vila Nova, Porto Alegre - RS;40m²;1;1;1
20752;ref: 469826;R$ 1.100.000;avenida general barreto viana;Chácara das Pedras, Porto Alegre - RS;113m²;3;2;4
20753;ref: 469829;R$ 7.656.000;avenida veríssimo de amaral;Jardim Europa, Porto Alegre - RS;348m²;4;4;10
20754;ref: 469830;R$ 269.800;rua anita garibaldi;Boa Vista, Porto Alegre - RS;46m²;1;;1
20755;ref: 469831;R$ 270.000;rua carlos ferreira;Teresópolis, Porto Alegre - RS;67m²;3;2;2
20756;ref: 469832;R$ 160.000;rua golda meir;Passo das Pedras, Porto Alegre - RS;42m²;1;;1
