,reference,preco,endereco,localizacao,metragem,quartos,garagens,banheiro
8206,ref: 295442,R$ 1.100.000,avenida panamericana,"Jardim Lindoia, Porto Alegre - RS",178m²,3.0,1.0,4.0
8207,ref: 334572,R$ 1.096.970,rua emilio muller,"Jardim Lindoia, Porto Alegre - RS",93m²,3.0,2.0,2.0
8208,ref: 37366,R$ 292.500,rua general vitorino,"Centro Historico, Porto Alegre - RS",82m²,3.0,,2.0
8209,ref: 474806,R$ 325.000,rua comendador rodolfo gomes,"Menino Deus, Porto Alegre - RS",64m²,3.0,,1.0
8210,ref: 422004,R$ 250.000,avenida jose de alencar,"Menino Deus, Porto Alegre - RS",75m²,3.0,,2.0
8211,ref: 444348,R$ 350.000,rua eurico lara,"Menino Deus, Porto Alegre - RS",75m²,3.0,1.0,2.0
8212,ref: 442581,R$ 349.900,rua barbedo,"Menino Deus, Porto Alegre - RS",75m²,3.0,,4.0
8213,ref: 466362,R$ 299.000,rua eurico lara,"Menino Deus, Porto Alegre - RS",75m²,3.0,1.0,2.0
8214,ref: 458972,R$ 350.000,rua mucio teixeira,"Menino Deus, Porto Alegre - RS",80m²,3.0,1.0,2.0
8215,ref: 467906,R$ 280.000,rua goncalves dias,"Menino Deus, Porto Alegre - RS",63m²,3.0,,2.0
8216,ref: 412340,R$ 299.000,rua botafogo,"Menino Deus, Porto Alegre - RS",78m²,3.0,,2.0
8217,ref: 388090,R$ 250.000,avenida coronel gastao haslocher mazeron,"Menino Deus, Porto Alegre - RS",87m²,3.0,,1.0
8218,ref: 388986,R$ 332.000,rua goncalves dias,"Menino Deus, Porto Alegre - RS",92m²,3.0,,2.0
8219,ref: 391469,R$ 350.000,rua visconde do herval,"Menino Deus, Porto Alegre - RS",96m²,3.0,,1.0
8220,ref: 393837,R$ 265.000,avenida alegrete,"Petropolis, Porto Alegre - RS",40m²,1.0,,1.0
8221,ref: 408192,R$ 270.000,rua botafogo,"Menino Deus, Porto Alegre - RS",59m²,3.0,,1.0
8222,ref: 409565,R$ 340.000,rua silveiro,"Menino Deus, Porto Alegre - RS",95m²,3.0,,1.0
8223,ref: 374799,R$ 300.000,rua jose de alencar,"Menino Deus, Porto Alegre - RS",75m²,3.0,,2.0
8224,ref: 333441,R$ 310.000,rua marcilio dias,"Menino Deus, Porto Alegre - RS",67m²,3.0,,2.0
8225,ref: 335075,R$ 298.000,rua dezessete de junho,"Menino Deus, Porto Alegre - RS",79m²,3.0,,1.0
8226,ref: 364606,R$ 300.000,rua eurico lara,"Menino Deus, Porto Alegre - RS",80m²,3.0,,3.0
8227,ref: 290514,R$ 390.000,rua tito livio zambecari,"Mont Serrat, Porto Alegre - RS",70m²,2.0,2.0,1.0
8228,ref: 331739,R$ 210.000,rua banco da provincia,"Menino Deus, Porto Alegre - RS",74m²,3.0,1.0,2.0
8229,ref: 351364,R$ 348.000,rua barao do gravatai,"Menino Deus, Porto Alegre - RS",90m²,3.0,,1.0
8230,ref: 329330,R$ 275.000,rua eurico lara,"Menino Deus, Porto Alegre - RS",75m²,3.0,,1.0
8231,ref: 367944,R$ 320.000,rua jose de alencar,"Menino Deus, Porto Alegre - RS",73m²,3.0,1.0,1.0
8232,ref: 257184,R$ 579.800,rua gana,"Vila Ipiranga, Porto Alegre - RS",114m²,2.0,2.0,2.0
8233,ref: 237242,R$ 289.000,rua eurico lara,"Menino Deus, Porto Alegre - RS",75m²,3.0,,2.0
8234,ref: 278232,R$ 280.000,praca menino deus,"Menino Deus, Porto Alegre - RS",88m²,3.0,,2.0
8235,ref: 284098,R$ 265.000,rua sao simao,"Petropolis, Porto Alegre - RS",59m²,1.0,1.0,1.0
8236,ref: 153389,R$ 320.000,avenida praia de belas,"Menino Deus, Porto Alegre - RS",129m²,3.0,,2.0
8237,ref: 152616,R$ 360.000,rua silveiro,"Menino Deus, Porto Alegre - RS",69m²,3.0,,2.0
8238,ref: 170079,R$ 325.000,rua barao do triunfo,"Menino Deus, Porto Alegre - RS",105m²,3.0,,2.0
8239,ref: 159971,R$ 275.000,rua eurico lara,"Menino Deus, Porto Alegre - RS",75m²,3.0,1.0,1.0
8240,ref: 135304,R$ 355.000,rua barbedo,"Menino Deus, Porto Alegre - RS",97m²,3.0,,1.0
8241,ref: 143840,R$ 250.000,rua sape,"Vila Ipiranga, Porto Alegre - RS",56m²,2.0,,1.0
8242,ref: 15454,R$ 285.000,rua jose de alencar,"Menino Deus, Porto Alegre - RS",96m²,3.0,,1.0
8243,ref: 469284,R$ 349.000*,rua pedro chaves barcelos,"Auxiliadora, Porto Alegre - RS",70m²,2.0,1.0,1.0
8244,ref: 464881,R$ 350.000,avenida mariland,"Auxiliadora, Porto Alegre - RS",58m²,2.0,,1.0
8245,ref: 385290,R$ 350.000,rua eudoro berlink,"Auxiliadora, Porto Alegre - RS",83m²,2.0,,2.0
8246,ref: 340544,R$ 350.000,rua eudoro berlink,"Auxiliadora, Porto Alegre - RS",83m²,2.0,,1.0
8247,ref: 325788,R$ 588.380,praca dom pedro,"Vila Ipiranga, Porto Alegre - RS",70m²,2.0,2.0,3.0
8248,ref: 325800,R$ 588.450,praca dom pedro,"Vila Ipiranga, Porto Alegre - RS",69m²,2.0,1.0,3.0
8249,ref: 239470,R$ 949.000,rua casemiro de abreu,"Bela Vista, Porto Alegre - RS",84m²,2.0,1.0,2.0
8250,ref: 285406,R$ 205.000,rua coronel fernando machado,"Centro Historico, Porto Alegre - RS",71m²,2.0,,2.0
8251,ref: 124002,R$ 590.000,avenida engenheiro jose maria de carvalho,"Vila Ipiranga, Porto Alegre - RS",81m²,2.0,1.0,2.0
8252,ref: 275685,R$ 1.150.117,rua trujilo,"Jardim Lindoia, Porto Alegre - RS",118m²,3.0,3.0,4.0
8253,ref: 270855,R$ 386.000,rua tenente-coronel fabricio pilar,"Mont Serrat, Porto Alegre - RS",61m²,2.0,1.0,1.0
8254,ref: 129698,R$ 290.000,avenida senador salgado filho,"Centro Historico, Porto Alegre - RS",89m²,3.0,,1.0
8255,ref: 437702,R$ 1.181.080,rua emilio muller,"Jardim Lindoia, Porto Alegre - RS",93m²,3.0,1.0,2.0
8256,ref: 393285,R$ 1.500.000,praca dom feliciano,"Centro Historico, Porto Alegre - RS",207m²,3.0,1.0,2.0
8257,ref: 130476,R$ 600.000,rua gana,"Vila Ipiranga, Porto Alegre - RS",84m²,2.0,1.0,2.0
8258,ref: 473881,R$ 1.690.000,rua pedro ivo,"Mont Serrat, Porto Alegre - RS",170m²,3.0,2.0,3.0
8259,ref: 422978,R$ 239.900,travessa do carmo,"Cidade Baixa, Porto Alegre - RS",62m²,2.0,,2.0
8260,ref: 436816,R$ 240.000,rua general lima e silva,"Cidade Baixa, Porto Alegre - RS",64m²,2.0,,1.0
8261,ref: 437898,R$ 1.193.320,rua emilio muller,"Jardim Lindoia, Porto Alegre - RS",93m²,3.0,2.0,2.0
8262,ref: 442334,R$ 1.193.320,rua emilio muller,"Jardim Lindoia, Porto Alegre - RS",93m²,3.0,1.0,2.0
8263,ref: 265065,R$ 240.000,rua general lima e silva,"Cidade Baixa, Porto Alegre - RS",72m²,2.0,,3.0
8264,ref: 275688,R$ 1.192.000,rua trujilo,"Jardim Lindoia, Porto Alegre - RS",118m²,3.0,3.0,4.0
8265,ref: 179350,R$ 1.199.000,rua mauro guedes de oliveira,"Jardim Lindoia, Porto Alegre - RS",99m²,3.0,2.0,2.0
8266,ref: 133482,R$ 240.000,rua general lima e silva,"Cidade Baixa, Porto Alegre - RS",63m²,2.0,,2.0
8267,ref: 437903,R$ 1.217.270,rua emilio muller,"Jardim Lindoia, Porto Alegre - RS",93m²,3.0,2.0,2.0
8268,ref: 466212,R$ 1.115.000,rua marcelo gama,"Auxiliadora, Porto Alegre - RS",88m²,2.0,1.0,3.0
8269,ref: 442335,R$ 1.205.250,rua emilio muller,"Jardim Lindoia, Porto Alegre - RS",93m²,3.0,1.0,2.0
8270,ref: 345260,R$ 620.000,avenida mathilde trein renner,"Vila Ipiranga, Porto Alegre - RS",83m²,2.0,1.0,2.0
8271,ref: 340381,R$ 439.000,rua barao de uba,"Bela Vista, Porto Alegre - RS",55m²,2.0,1.0,3.0
8272,ref: 171919,R$ 1.700.000,rua furriel luiz antonio vargas,"Mont Serrat, Porto Alegre - RS",227m²,3.0,2.0,2.0
8273,ref: 156013,R$ 380.000,rua artur rocha,"Mont Serrat, Porto Alegre - RS",70m²,2.0,1.0,1.0
8274,ref: 125941,R$ 380.000,avenida mariland,"Mont Serrat, Porto Alegre - RS",58m²,2.0,1.0,1.0
8275,ref: 422879,R$ 235.000,rua professor alvaro alvim,"Rio Branco, Porto Alegre - RS",48m²,2.0,,1.0
8276,ref: 333914,R$ 1.125.883,rua silva jardim,"Auxiliadora, Porto Alegre - RS",69m²,2.0,1.0,2.0
8277,ref: 325684,R$ 624.005,praca dom pedro,"Vila Ipiranga, Porto Alegre - RS",70m²,2.0,1.0,3.0
8278,ref: 269431,R$ 260.000,rua barao do amazonas,"Petropolis, Porto Alegre - RS",48m²,1.0,,1.0
8279,ref: 212407,R$ 235.000,rua silva so,"Rio Branco, Porto Alegre - RS",80m²,2.0,,2.0
8280,ref: 409299,R$ 635.000,rua alberto silva,"Vila Ipiranga, Porto Alegre - RS",70m²,2.0,1.0,2.0
8281,ref: 437904,R$ 1.255.780,rua emilio muller,"Jardim Lindoia, Porto Alegre - RS",93m²,3.0,2.0,2.0
8282,ref: 445126,R$ 220.000,avenida assis brasil,"Passo da Areia, Porto Alegre - RS",58m²,2.0,,1.0
8283,ref: 464356,R$ 215.000,avenida plinio brasil milano,"passo da areia, Porto Alegre - RS",53m²,2.0,,1.0
8284,ref: 467100,R$ 200.000,rua umbu,"Passo da Areia, Porto Alegre - RS",58m²,2.0,,1.0
8285,ref: 439505,R$ 1.119.000,rua comendador rheingantz,"Mont Serrat, Porto Alegre - RS",86m²,2.0,2.0,3.0
8286,ref: 378656,R$ 240.000,rua domingos seguezio,"Vila Ipiranga, Porto Alegre - RS",74m²,2.0,,2.0
8287,ref: 383715,R$ 640.000,rua alberto silva,"Vila Ipiranga, Porto Alegre - RS",68m²,2.0,1.0,2.0
8288,ref: 392368,R$ 195.000,avenida assis brasil,"Passo da Areia, Porto Alegre - RS",67m²,2.0,,1.0
8289,ref: 372463,R$ 179.900,avenida brasiliano indio de moraes,"Passo da Areia, Porto Alegre - RS",51m²,2.0,1.0,2.0
8290,ref: 309444,R$ 170.000,avenida brasiliano indio de moraes,"Passo da Areia, Porto Alegre - RS",51m²,2.0,1.0,1.0
8291,ref: 346948,R$ 259.000,avenida cacapava,"Petropolis, Porto Alegre - RS",40m²,1.0,1.0,2.0
8292,ref: 343619,R$ 200.000,rua umbu,"Passo da Areia, Porto Alegre - RS",58m²,2.0,,1.0
8293,ref: 216695,R$ 199.000,avenida assis brasil,"Passo da Areia, Porto Alegre - RS",62m²,2.0,,1.0
8294,ref: 214214,R$ 192.000,avenida andarai,"Passo da Areia, Porto Alegre - RS",51m²,2.0,,1.0
8295,ref: 269946,R$ 200.000,avenida plinio brasil milano,"Passo da Areia, Porto Alegre - RS",48m²,2.0,1.0,1.0
8296,ref: 240370,R$ 200.000,rua coronel joao correa,"Passo da Areia, Porto Alegre - RS",59m²,2.0,,1.0
8297,ref: 167430,R$ 165.000,rua sorocaba,"Passo da Areia, Porto Alegre - RS",51m²,2.0,,2.0
8298,ref: 160667,R$ 201.400,rua sorocaba,"Passo da Areia, Porto Alegre - RS",51m²,2.0,,1.0
8299,ref: 119259,R$ 220.000,rua jari,"Passo da Areia, Porto Alegre - RS",56m²,2.0,,1.0
8300,ref: 101795,R$ 240.000,rua doutor dario de bittencourt,"Vila Ipiranga, Porto Alegre - RS",60m²,2.0,,1.0
8301,ref: 76146,R$ 189.900,rua leopoldo de freitas,"Passo da Areia, Porto Alegre - RS",45m²,2.0,,1.0
8302,ref: 466152,R$ 1.800.000,rua carlos trein filho,"Mont Serrat, Porto Alegre - RS",179m²,3.0,2.0,2.0
8303,ref: 335377,R$ 1.146.177,rua anita garibaldi,"Mont Serrat, Porto Alegre - RS",76m²,2.0,1.0,2.0
8304,ref: 161941,R$ 1.800.000,rua pedro ivo,"Mont Serrat, Porto Alegre - RS",136m²,3.0,2.0,2.0
8305,ref: 471999,R$ 1.190.000,rua pedro chaves barcelos,"Auxiliadora, Porto Alegre - RS",91m²,2.0,2.0,2.0
8306,ref: 411569,R$ 238.000,rua doutor dario de bittencourt,"Vila Ipiranga, Porto Alegre - RS",59m²,2.0,,1.0
8307,ref: 369098,R$ 1.324.700,avenida guapore,"Petropolis, Porto Alegre - RS",89m²,1.0,2.0,2.0
8308,ref: 275694,R$ 1.288.780,rua trujilo,"Jardim Lindoia, Porto Alegre - RS",118m²,3.0,4.0,4.0
8309,ref: 213621,R$ 283.000,rua riachuelo,"Centro Historico, Porto Alegre - RS",82m²,3.0,,1.0
8310,ref: 466590,R$ 1.200.000,rua silva jardim,"Auxiliadora, Porto Alegre - RS",69m²,2.0,1.0,2.0
8311,ref: 370930,R$ 1.200.000,avenida nova york,"Auxiliadora, Porto Alegre - RS",65m²,2.0,1.0,3.0
8312,ref: 332802,R$ 1.849.000,rua tito livio zambecari,"Mont Serrat, Porto Alegre - RS",124m²,3.0,2.0,5.0
8313,ref: 208925,R$ 233.000,avenida protasio alves,"Rio Branco, Porto Alegre - RS",69m²,2.0,,1.0
8314,ref: 21873,R$ 256.500,avenida bage,"Petropolis, Porto Alegre - RS",44m²,1.0,,1.0
8315,ref: 470471,R$ 670.000,avenida benno mentz,"Vila Ipiranga, Porto Alegre - RS",87m²,2.0,2.0,2.0
8316,ref: 447465,R$ 255.000,avenida bage,"Petropolis, Porto Alegre - RS",42m²,1.0,,1.0
8317,ref: 459062,R$ 1.227.000,avenida nova york,"Auxiliadora, Porto Alegre - RS",71m²,2.0,1.0,3.0
8318,ref: 384601,R$ 255.000,avenida protasio alves,"Petropolis, Porto Alegre - RS",47m²,1.0,,1.0
8319,ref: 357168,R$ 201.400,avenida alberto bins,"Centro Historico, Porto Alegre - RS",77m²,2.0,,1.0
8320,ref: 230162,R$ 370.000,rua tenente-coronel fabricio pilar,"Mont Serrat, Porto Alegre - RS",59m²,2.0,1.0,1.0
8321,ref: 334577,R$ 1.342.490,rua emilio muller,"Jardim Lindoia, Porto Alegre - RS",110m²,3.0,2.0,2.0
8322,ref: 376926,R$ 280.000,rua duque de caxias,"Centro Historico, Porto Alegre - RS",145m²,3.0,,1.0
8323,ref: 401297,R$ 280.000,rua general camara,"Centro Historico, Porto Alegre - RS",81m²,3.0,,2.0
8324,ref: 318782,R$ 235.000,rua lobo da costa,"Cidade Baixa, Porto Alegre - RS",74m²,2.0,,1.0
8325,ref: 296123,R$ 684.000,rua alberto silva,"Vila Ipiranga, Porto Alegre - RS",90m²,2.0,2.0,2.0
8326,ref: 212436,R$ 235.000,rua leao xiii,"Cidade Baixa, Porto Alegre - RS",47m²,2.0,,1.0
8327,ref: 105310,R$ 280.000,rua senhor dos passos,"Centro Historico, Porto Alegre - RS",117m²,3.0,,2.0
8328,ref: 446050,R$ 1.263.000,avenida nova york,"Auxiliadora, Porto Alegre - RS",71m²,2.0,1.0,3.0
8329,ref: 458785,R$ 690.000,rua gana,"Vila Ipiranga, Porto Alegre - RS",83m²,2.0,1.0,2.0
8330,ref: 378440,R$ 320.000,rua vinte e quatro de junho,"Passo da Areia, Porto Alegre - RS",66m²,3.0,,1.0
8331,ref: 382560,R$ 245.000,avenida brasiliano indio de moraes,"Passo da Areia, Porto Alegre - RS",60m²,3.0,1.0,1.0
8332,ref: 384947,R$ 210.000,rua roque calage,"Passo da Areia, Porto Alegre - RS",74m²,3.0,1.0,1.0
8333,ref: 389758,R$ 280.000,rua alcebiades caetano da silva,"Jardim Botanico, Porto Alegre - RS",62m²,3.0,1.0,1.0
8334,ref: 401719,R$ 240.000,rua barao de tramandai,"Passo da Areia, Porto Alegre - RS",90m²,3.0,,2.0
8335,ref: 380933,R$ 275.000,avenida brasiliano indio de moraes,"Passo da Areia, Porto Alegre - RS",66m²,3.0,,1.0
8336,ref: 376361,R$ 280.000,avenida joao wallig,"Passo da Areia, Porto Alegre - RS",59m²,3.0,1.0,1.0
8337,ref: 374318,R$ 290.000,avenida plinio brasil milano,"Passo da Areia, Porto Alegre - RS",75m²,3.0,,1.0
8338,ref: 300613,R$ 280.000,avenida assis brasil,"Passo da Areia, Porto Alegre - RS",66m²,3.0,,2.0
8339,ref: 350109,R$ 230.000,rua jose carlos ferreira,"Passo da Areia, Porto Alegre - RS",71m²,3.0,,2.0
8340,ref: 343338,R$ 250.000,avenida brasiliano indio de moraes,"Passo da Areia, Porto Alegre - RS",60m²,3.0,,2.0
8341,ref: 367548,R$ 696.000,rua alberto silva,"Vila Ipiranga, Porto Alegre - RS",69m²,2.0,1.0,2.0
8342,ref: 331242,R$ 260.000,avenida assis brasil,"Passo da Areia, Porto Alegre - RS",109m²,3.0,,2.0
8343,ref: 339743,R$ 220.000,avenida assis brasil,"Passo da Areia, Porto Alegre - RS",62m²,3.0,,1.0
8344,ref: 319359,R$ 310.000,rua veranopolis,"Passo da Areia, Porto Alegre - RS",69m²,3.0,,2.0
8345,ref: 367870,R$ 314.000,rua roque calage,"Passo da Areia, Porto Alegre - RS",75m²,3.0,1.0,1.0
8346,ref: 351270,R$ 325.000,rua veranopolis,"Passo da Areia, Porto Alegre - RS",71m²,3.0,,2.0
8347,ref: 361855,R$ 299.000,rua roque calage,"Passo da Areia, Porto Alegre - RS",63m²,3.0,1.0,1.0
8348,ref: 298538,R$ 310.000,avenida assis brasil,"Passo da Areia, Porto Alegre - RS",112m²,3.0,,1.0
8349,ref: 355401,R$ 294.000,"avenida assis brasil, 164","Passo da Areia, Porto Alegre - RS",97m²,3.0,1.0,1.0
8350,ref: 260554,R$ 250.000,avenida brasiliano indio de moraes,"Passo da Areia, Porto Alegre - RS",65m²,3.0,,2.0
8351,ref: 286230,R$ 240.000,avenida assis brasil,"Passo da Areia, Porto Alegre - RS",76m²,3.0,,1.0
8352,ref: 10221,R$ 300.000,rua geraldo de souza moreira,"Passo da Areia, Porto Alegre - RS",98m²,3.0,,2.0
8353,ref: 76569,R$ 696.000,avenida benno mentz,"Vila Ipiranga, Porto Alegre - RS",85m²,2.0,2.0,2.0
8354,ref: 107086,R$ 235.000,rua andarai,"Passo da Areia, Porto Alegre - RS",82m²,3.0,,2.0
8355,ref: 114794,R$ 270.000,rua coronel jaime da costa pereira,"Santana, Porto Alegre - RS",61m²,3.0,,1.0
8356,ref: 345541,R$ 330.000,rua coronel bordini,"Auxiliadora, Porto Alegre - RS",66m²,2.0,,3.0
8357,ref: 187303,R$ 1.400.000,rua caracas,"Jardim Lindoia, Porto Alegre - RS",144m²,3.0,2.0,5.0
8358,ref: 70637,R$ 330.000,rua eudoro berlink,"Auxiliadora, Porto Alegre - RS",68m²,2.0,1.0,1.0
8359,ref: 429211,R$ 1.270.929,rua anita garibaldi,"Mont Serrat, Porto Alegre - RS",76m²,2.0,1.0,2.0
8360,ref: 398609,R$ 1.299.000,rua tenente-coronel fabricio pilar,"Auxiliadora, Porto Alegre - RS",106m²,2.0,2.0,3.0
8361,ref: 438366,R$ 200.000,rua senhor dos passos,"Centro Historico, Porto Alegre - RS",76m²,2.0,,2.0
8362,ref: 473210,R$ 2.025.000,rua tito livio zambecari,"Mont Serrat, Porto Alegre - RS",124m²,3.0,3.0,4.0
8363,ref: 468577,R$ 200.000,rua espirito santo,"Centro Historico, Porto Alegre - RS",59m²,2.0,,1.0
8364,ref: 376970,R$ 200.000,avenida senador salgado filho,"Centro Historico, Porto Alegre - RS",43m²,2.0,,1.0
8365,ref: 187445,R$ 1.450.000,rua caracas,"Jardim Lindoia, Porto Alegre - RS",144m²,3.0,2.0,4.0
8366,ref: 251974,R$ 1.500.000,rua amelia teles,"Petropolis, Porto Alegre - RS",107m²,1.0,1.0,2.0
8367,ref: 239694,R$ 230.000,rua domingos seguezio,"Vila Ipiranga, Porto Alegre - RS",58m²,2.0,,1.0
8368,ref: 442332,R$ 1.487.770,rua emilio muller,"Jardim Lindoia, Porto Alegre - RS",110m²,3.0,1.0,2.0
8369,ref: 440163,R$ 250.000,rua dona alice,"Petropolis, Porto Alegre - RS",38m²,1.0,1.0,1.0
8370,ref: 347384,R$ 1.350.000,rua carlos von koseritz,"Auxiliadora, Porto Alegre - RS",101m²,2.0,2.0,4.0
8371,ref: 167640,R$ 230.000,rua giordano bruno,"Rio Branco, Porto Alegre - RS",51m²,2.0,,1.0
8372,ref: 40380,R$ 230.000,rua professor alvaro alvim,"Rio Branco, Porto Alegre - RS",47m²,2.0,1.0,1.0
8373,ref: 133485,R$ 1.199.000,rua cabral,"Bela Vista, Porto Alegre - RS",93m²,2.0,2.0,3.0
8374,ref: 442038,R$ 2.200.000,rua tito livio zambecari,"Mont Serrat, Porto Alegre - RS",124m²,3.0,2.0,5.0
8375,ref: 310712,R$ 274.900,rua avare,"Jardim Lindoia, Porto Alegre - RS",76m²,3.0,,1.0
8376,ref: 343956,R$ 275.000,rua lasar segall,"Jardim Lindoia, Porto Alegre - RS",54m²,3.0,1.0,1.0
8377,ref: 338643,R$ 1.357.000,rua tenente-coronel fabricio pilar,"Mont Serrat, Porto Alegre - RS",106m²,2.0,2.0,3.0
8378,ref: 319606,R$ 440.000,rua anita garibaldi,"Mont Serrat, Porto Alegre - RS",76m²,3.0,1.0,1.0
8379,ref: 300274,R$ 212.000,rua coronel feijo,"Higienopolis, Porto Alegre - RS",58m²,2.0,,1.0
8380,ref: 257642,R$ 199.000,rua general vitorino,"Centro Historico, Porto Alegre - RS",55m²,2.0,,3.0
8381,ref: 46142,R$ 199.000,avenida senador salgado filho,"Centro Historico, Porto Alegre - RS",76m²,2.0,,1.0
8382,ref: 385746,R$ 450.000,rua barao de uba,"Bela Vista, Porto Alegre - RS",91m²,3.0,1.0,1.0
8383,ref: 350210,R$ 229.000,rua professor alvaro alvim,"Rio Branco, Porto Alegre - RS",47m²,2.0,1.0,1.0
8384,ref: 417227,R$ 1.240.000,rua barao de uba,"Bela Vista, Porto Alegre - RS",107m²,2.0,2.0,3.0
8385,ref: 455702,R$ 1.650.000,rua mauro guedes de oliveira,"Jardim Lindoia, Porto Alegre - RS",168m²,3.0,2.0,3.0
8386,ref: 198097,R$ 275.000,avenida ipiranga,"Jardim Botanico, Porto Alegre - RS",91m²,3.0,,1.0
8387,ref: 331951,R$ 245.000,avenida protasio alves,"Petropolis, Porto Alegre - RS",39m²,1.0,,1.0
8388,ref: 40007,R$ 1.290.000,rua santos neto,"Bela Vista, Porto Alegre - RS",95m²,2.0,2.0,3.0
8389,ref: 119486,R$ 245.000,avenida coronel lucas de oliveira,"Petropolis, Porto Alegre - RS",39m²,1.0,,1.0
8390,ref: 388789,R$ 350.000,avenida mariland,"Mont Serrat, Porto Alegre - RS",74m²,2.0,,1.0
8391,ref: 387993,R$ 1.480.000,rua doutor freire alemao,"Mont Serrat, Porto Alegre - RS",97m²,2.0,,1.0
8392,ref: 347361,R$ 1.537.377,rua carlos von koseritz,"Auxiliadora, Porto Alegre - RS",101m²,2.0,2.0,3.0
8393,ref: 429965,R$ 212.000,rua barao do amazonas,"Jardim Botanico, Porto Alegre - RS",48m²,2.0,,1.0
8394,ref: 436829,R$ 212.000,rua itaborai,"Jardim Botanico, Porto Alegre - RS",53m²,2.0,1.0,1.0
8395,ref: 456015,R$ 212.000,travessa serafim terra,"Jardim Botanico, Porto Alegre - RS",56m²,2.0,,1.0
8396,ref: 472075,R$ 270.000,avenida senador salgado filho,"Centro Historico, Porto Alegre - RS",63m²,3.0,,1.0
8397,ref: 412715,R$ 244.000,avenida coronel lucas de oliveira,"Petropolis, Porto Alegre - RS",45m²,1.0,,1.0
8398,ref: 375633,R$ 315.000,rua felipe neri,"Auxiliadora, Porto Alegre - RS",46m²,2.0,,1.0
8399,ref: 371569,R$ 170.000,avenida ipiranga,"Jardim Botanico, Porto Alegre - RS",56m²,2.0,,1.0
8400,ref: 187052,R$ 180.000,rua barao do amazonas,"Jardim Botanico, Porto Alegre - RS",64m²,2.0,,1.0
8401,ref: 246321,R$ 180.000,avenida ipiranga,"Jardim Botanico, Porto Alegre - RS",58m²,2.0,,1.0
8402,ref: 141050,R$ 199.000,rua barao do amazonas,"Jardim Botanico, Porto Alegre - RS",59m²,2.0,,1.0
8403,ref: 455368,R$ 220.000,rua vigia,"Vila Ipiranga, Porto Alegre - RS",52m²,2.0,,1.0
8404,ref: 419772,R$ 2.450.036,rua anita garibaldi,"Mont Serrat, Porto Alegre - RS",156m²,3.0,1.0,4.0
8405,ref: 463145,R$ 390.000,rua casemiro de abreu,"Bela Vista, Porto Alegre - RS",68m²,2.0,1.0,1.0
8406,ref: 347358,R$ 1.653.040,rua carlos von koseritz,"Auxiliadora, Porto Alegre - RS",129m²,2.0,3.0,5.0
8407,ref: 364744,R$ 216.997,rua mali,"Vila Ipiranga, Porto Alegre - RS",65m²,2.0,,1.0
8408,ref: 418372,R$ 1.681.000,avenida coronel lucas de oliveira,"Auxiliadora, Porto Alegre - RS",61m²,2.0,2.0,2.0
8409,ref: 455022,R$ 1.637.000,rua tenente-coronel fabricio pilar,"Mont Serrat, Porto Alegre - RS",106m²,2.0,2.0,3.0
8410,ref: 410120,R$ 210.000,avenida plinio brasil milano,"Higienopolis, Porto Alegre - RS",48m²,2.0,,1.0
8411,ref: 316017,R$ 240.000,rua guilherme alves,"Petropolis, Porto Alegre - RS",44m²,1.0,1.0,1.0
8412,ref: 216585,R$ 240.000,rua vicente da fontoura,"Petropolis, Porto Alegre - RS",42m²,1.0,,1.0
8413,ref: 450253,R$ 185.000,rua gomes jardim,"Santana, Porto Alegre - RS",47m²,2.0,,2.0
8414,ref: 471425,R$ 200.000,avenida ipiranga,"Santana, Porto Alegre - RS",59m²,2.0,,1.0
8415,ref: 387181,R$ 195.900,rua voluntarios da patria,"Centro Historico, Porto Alegre - RS",56m²,2.0,,1.0
8416,ref: 342051,R$ 200.000,rua vicente da fontoura,"Santana, Porto Alegre - RS",66m²,2.0,,1.0
8417,ref: 179559,R$ 200.000,rua santana,"Santana, Porto Alegre - RS",71m²,2.0,,2.0
8418,ref: 147448,R$ 150.000,rua carlos pessoa de brum,"Santana, Porto Alegre - RS",52m²,2.0,1.0,1.0
8419,ref: 431614,R$ 239.000,rua carazinho,"Petropolis, Porto Alegre - RS",43m²,1.0,,1.0
8420,ref: 467703,R$ 239.000,avenida protasio alves,"Petropolis, Porto Alegre - RS",39m²,1.0,,1.0
8421,ref: 431658,R$ 306.000,rua vinte e quatro de outubro,"Auxiliadora, Porto Alegre - RS",61m²,2.0,,1.0
8422,ref: 435343,R$ 380.000,rua passo da patria,"Bela Vista, Porto Alegre - RS",76m²,2.0,1.0,1.0
8423,ref: 343732,R$ 238.000,rua felipe de oliveira,"Petropolis, Porto Alegre - RS",48m²,1.0,,1.0
8424,ref: 333535,R$ 237.500,avenida coronel lucas de oliveira,"Petropolis, Porto Alegre - RS",32m²,1.0,,2.0
8425,ref: 194648,R$ 237.500,rua guilherme alves,"Petropolis, Porto Alegre - RS",46m²,1.0,1.0,1.0
8426,ref: 124553,R$ 305.000,avenida plinio brasil milano,"Auxiliadora, Porto Alegre - RS",84m²,2.0,,1.0
8427,ref: 380091,R$ 237.000,rua ferreira viana,"Petropolis, Porto Alegre - RS",39m²,1.0,,2.0
8428,ref: 336382,R$ 304.000,rua eudoro berlink,"Auxiliadora, Porto Alegre - RS",83m²,2.0,,1.0
8429,ref: 57508,R$ 236.000,rua joao abbott,"Petropolis, Porto Alegre - RS",48m²,1.0,,1.0
