,reference,preco,endereco,localizacao,metragem,quartos,garagens,banheiro
578,ref: 384356,R$ 703.000,avenida santa catarina,"Canto, FLORIANOPOLIS - SC",79m²,2,1.0,3.0
579,ref: 384370,R$ 900.000,avenida santa catarina,"Canto, FLORIANOPOLIS - SC",97m²,3,1.0,3.0
580,ref: 384924,R$ 802.858,avenida marinheiro max schramm,"Jardim Atlantico, FLORIANOPOLIS - SC",70m²,2,2.0,2.0
581,ref: 384957,R$ 1.296.000,rua afonso pena,"Estreito, FLORIANOPOLIS - SC",116m²,3,3.0,4.0
582,ref: 385607,R$ 2.370.000,rua tenente silveira,"Centro, FLORIANOPOLIS - SC",151m²,3,3.0,2.0
583,ref: 384225,R$ 672.000,avenida santa catarina,"Canto, FLORIANOPOLIS - SC",71m²,2,1.0,2.0
584,ref: 384428,R$ 991.000,avenida santa catarina,"Canto, FLORIANOPOLIS - SC",127m²,2,1.0,2.0
585,ref: 387265,R$ 621.000,rua pastor william richard schisler filho,"Itacorubi, Florianopolis - SC",57m²,2,1.0,2.0
586,ref: 387285,R$ 1.169.000,rua maria luiza agostinho,"Itacorubi, FLORIANOPOLIS - SC",102m²,3,2.0,3.0
587,ref: 388838,R$ 903.800,rua marques de carvalho,"Coqueiros, FLORIANOPOLIS - SC",75m²,2,1.0,3.0
588,ref: 387066,R$ 642.000,rua maria luiza agostinho,"Itacorubi, FLORIANOPOLIS - SC",52m²,1,1.0,3.0
589,ref: 388187,R$ 890.000,rua servidao recanto verde,"Itacorubi, FLORIANOPOLIS - SC",65m²,2,1.0,2.0
590,ref: 383704,R$ 2.403.000,rua prefeito coronel antenor mesquita,"Centro, FLORIANOPOLIS - SC",122m²,2,1.0,6.0
591,ref: 427826,R$ 350.000,rodovia baldicero filomeno,"Ribeirao da Ilha, FLORIANOPOLIS - SC",40m²,1,1.0,
592,ref: 427832,R$ 730.620,rodovia baldicero filomeno,"Ribeirao da Ilha, FLORIANOPOLIS - SC",89m²,2,,
593,ref: 427856,R$ 2.250.000,rua das corticeiras,"Campeche, FLORIANOPOLIS - SC",112m²,3,,4.0
594,ref: 427885,R$ 1.071.000,rodovia admar gonzaga,"Itacorubi, FLORIANOPOLIS - SC",95m²,2,,2.0
595,ref: 427886,R$ 840.601,rodovia admar gonzaga,"Itacorubi, FLORIANOPOLIS - SC",76m²,2,,2.0
596,ref: 427930,R$ 530.000,rodovia baldicero filomeno,"Ribeirao da Ilha, FLORIANOPOLIS - SC",41m²,1,,
597,ref: 427958,R$ 1.600.000,servidao guimaraes,"Ingleses do Rio Vermelho, FLORIANOPOLIS - SC",372m²,9,,
598,ref: 428631,R$ 1.300.000,rua gilmar darli vieira,"Novo Campeche, FLORIANOPOLIS - SC",59m²,2,2.0,3.0
599,ref: 428634,R$ 860.000,rodovia sc-405,"Campeche, FLORIANOPOLIS - SC",52m²,1,,
600,ref: 428710,R$ 954.000,rua professor teodosio mauricio wanderley,"Canasvieiras, Florianopolis - SC",84m²,3,1.0,2.0
601,ref: 416063,R$ 1.199.000,rodovia virgilio varzea,"Saco Grande, FLORIANOPOLIS - SC",103m²,3,1.0,3.0
602,ref: 412146,R$ 1.139.000,avenida campeche,"Campeche, FLORIANOPOLIS - SC",72m²,2,1.0,2.0
603,ref: 412575,R$ 583.000,rodovia tertuliano brito xavier,"Canasvieiras, FLORIANOPOLIS - SC",83m²,2,1.0,3.0
604,ref: 410211,R$ 1.650.000,rua itapiranga,"Itacorubi, FLORIANOPOLIS - SC",112m²,3,2.0,2.0
605,ref: 428325,R$ 2.300.000,avenida av. campeche,"Campeche, FLORIANOPOLIS - SC",50m²,3,,4.0
606,ref: 428327,R$ 2.000.000,rua manoel pedro vieira,"Morro das Pedras, FLORIANOPOLIS - SC",88m²,2,,3.0
607,ref: 428384,R$ 900.000,rodovia baldicero filomeno,"Ribeirao da Ilha, FLORIANOPOLIS - SC",82m²,3,,3.0
608,ref: 428390,R$ 1.380.000,rua joao meirelles,"Abraao, FLORIANOPOLIS - SC",112m²,3,,4.0
609,ref: 428402,R$ 950.000,rua nivaldo dias,"Campeche, Florianopolis - SC",45m²,1,,
610,ref: 428434,R$ 2.378.000,avenida av. campeche,"Campeche, FLORIANOPOLIS - SC",116m²,2,,3.0
611,ref: 428446,R$ 1.346.136,servidao servulo chagas,"Campeche, FLORIANOPOLIS - SC",95m²,1,,5.0
612,ref: 429922,R$ 1.349.000,rua ana luiza vieira,"Campeche, Florianopolis - SC",83m²,2,1.0,2.0
613,ref: 423003,R$ 818.026,rua teodoro manoel dias,"Santo Antonio de Lisboa, FLORIANOPOLIS - SC",77m²,2,2.0,3.0
614,ref: 423057,R$ 1.185.775,rua teodoro manoel dias,"Santo Antonio de Lisboa, FLORIANOPOLIS - SC",109m²,3,2.0,7.0
615,ref: 423058,R$ 1.063.249,rua teodoro manoel dias,"Santo Antonio de Lisboa, FLORIANOPOLIS - SC",110m²,2,2.0,5.0
616,ref: 423059,R$ 958.550,rua teodoro manoel dias,"Santo Antonio de Lisboa, FLORIANOPOLIS - SC",84m²,2,2.0,3.0
617,ref: 428006,R$ 2.050.000,rua das algas,"Jurere Internacional, FLORIANOPOLIS - SC",127m²,1,,8.0
618,ref: 428020,R$ 705.000,rua da capela,"Campeche, FLORIANOPOLIS - SC",48m²,1,,2.0
619,ref: 429754,R$ 1.150.000,rua mar azul profundo,"Rio Tavares, FLORIANOPOLIS - SC",90m²,3,2.0,2.0
620,ref: 428143,R$ 1.690.000,rua das corticeiras,"Campeche, FLORIANOPOLIS - SC",89m²,2,2.0,3.0
621,ref: 371245,R$ 760.000,rua duarte schutel,"Beira Mar, FLORIANOPOLIS - SC",80m²,3,1.0,2.0
622,ref: 373541,R$ 750.000,avenida trompowsky,"Centro, FLORIANOPOLIS - SC",43m²,1,1.0,1.0
623,ref: 378582,R$ 1.490.000,avenida governador irineu bornhausen,"Beiramar, FLORIANOPOLIS - SC",136m²,2,1.0,3.0
624,ref: 374941,R$ 998.000,rua aristides lobo,"Agronomica, FLORIANOPOLIS - SC",108m²,2,1.0,2.0
625,ref: 375938,R$ 1.520.000,avenida campeche,"Campeche, FLORIANOPOLIS - SC",114m²,3,2.0,2.0
626,ref: 375970,R$ 1.166.977,rua rui barbosa,"Beiramar, FLORIANOPOLIS - SC",121m²,3,1.0,2.0
627,ref: 372025,R$ 742.000,rua luiz pasteur,"Trindade, FLORIANOPOLIS - SC",60m²,2,2.0,1.0
628,ref: 375683,R$ 600.000,rua anita garibaldi,"Centro, FLORIANOPOLIS - SC",57m²,2,,1.0
629,ref: 374806,R$ 954.000,rua almiscar,"Monte Verde, FLORIANOPOLIS - SC",82m²,2,1.0,2.0
630,ref: 378245,R$ 360.000,rodovia baldicero filomeno,"Ribeirao da Ilha, Florianopolis - SC",41m²,1,1.0,1.0
631,ref: 370098,R$ 2.300.000,avenida professor othon gama deca,"Centro, FLORIANOPOLIS - SC",264m²,4,2.0,3.0
632,ref: 370103,R$ 1.590.000,rua aristides lobo,"Agronomica, FLORIANOPOLIS - SC",140m²,3,2.0,5.0
633,ref: 429255,R$ 1.480.000,rua graciliano ramos,"Agronomica, FLORIANOPOLIS - SC",126m²,3,2.0,3.0
634,ref: 428772,R$ 1.500.000,rua jose jacques,"Centro, FLORIANOPOLIS - SC",273m²,5,2.0,2.0
635,ref: 422817,R$ 977.543,rua teodoro manoel dias,"Santo Antonio de Lisboa, FLORIANOPOLIS - SC",100m²,3,2.0,4.0
636,ref: 423906,R$ 880.000,rua morro das feiticeiras,"Ingleses do Rio Vermelho, FLORIANOPOLIS - SC",75m²,3,1.0,2.0
637,ref: 421576,R$ 1.550.000,avenida campeche,"Campeche, FLORIANOPOLIS - SC",138m²,2,1.0,3.0
638,ref: 432358,R$ 899.000,rua capitao euclides de castro,"Coqueiros, Florianopolis - SC",101m²,3,2.0,3.0
639,ref: 428449,R$ 1.256.736,servidao servulo chagas,"Campeche, Florianopolis - SC",95m²,2,,5.0
640,ref: 428450,R$ 1.346.136,servidao servulo chagas,"Campeche, FLORIANOPOLIS - SC",129m²,1,,5.0
641,ref: 428451,R$ 1.095.459,servidao servulo chagas,"Campeche, FLORIANOPOLIS - SC",77m²,1,,5.0
642,ref: 428454,R$ 580.000,rod sc-405,"Campeche, FLORIANOPOLIS - SC",40m²,1,,
643,ref: 428457,R$ 835.000,rua nivaldo dias,"Novo Campeche, FLORIANOPOLIS - SC",33m²,1,,
644,ref: 428460,R$ 665.000,rua timbauba do ribeirao,"Ribeirao da Ilha, FLORIANOPOLIS - SC",51m²,2,,3.0
645,ref: 428462,R$ 695.000,rua timbauba do ribeirao,"Ribeirao da Ilha, FLORIANOPOLIS - SC",58m²,2,,3.0
646,ref: 428463,R$ 515.000,rua timbauba do ribeirao,"Ribeirao da Ilha, FLORIANOPOLIS - SC",39m²,1,,2.0
647,ref: 428464,R$ 520.000,rua timbauba do ribeirao,"Ribeirao da Ilha, FLORIANOPOLIS - SC",40m²,1,,2.0
648,ref: 428466,R$ 515.000,rua timbauba do ribeirao,"Ribeirao da Ilha, FLORIANOPOLIS - SC",39m²,1,,2.0
649,ref: 428467,R$ 515.000,rua timbauba do ribeirao,"Ribeirao da Ilha, FLORIANOPOLIS - SC",39m²,1,,2.0
650,ref: 428468,R$ 540.000,rua timbauba do ribeirao,"Ribeirao da Ilha, FLORIANOPOLIS - SC",41m²,1,,2.0
651,ref: 428472,R$ 1.068.232,avenida sc 405,"Campeche, FLORIANOPOLIS - SC",93m²,1,,4.0
652,ref: 428474,R$ 1.067.601,avenida sc 405,"Campeche, FLORIANOPOLIS - SC",93m²,1,,4.0
653,ref: 428475,R$ 1.102.104,avenida sc 405,"Campeche, FLORIANOPOLIS - SC",96m²,1,,4.0
654,ref: 428476,R$ 1.068.230,avenida sc 405,"Campeche, FLORIANOPOLIS - SC",93m²,1,,4.0
655,ref: 428477,R$ 1.114.735,avenida sc 405,"Campeche, FLORIANOPOLIS - SC",97m²,1,,4.0
656,ref: 428478,R$ 1.068.232,avenida sc 405,"Campeche, FLORIANOPOLIS - SC",93m²,1,,4.0
657,ref: 428479,R$ 804.848,avenida sc 405,"Campeche, FLORIANOPOLIS - SC",64m²,1,,2.0
658,ref: 428480,R$ 836.095,avenida sc 405,"Campeche, FLORIANOPOLIS - SC",67m²,1,,
659,ref: 428481,R$ 835.925,avenida sc 405,"Campeche, FLORIANOPOLIS - SC",67m²,1,,
660,ref: 428482,R$ 837.062,avenida sc 405,"Campeche, FLORIANOPOLIS - SC",67m²,1,,
661,ref: 428483,R$ 946.220,avenida sc 405,"Campeche, FLORIANOPOLIS - SC",82m²,1,,3.0
662,ref: 428484,R$ 943.964,avenida sc 405,"Campeche, FLORIANOPOLIS - SC",82m²,1,,3.0
663,ref: 428495,R$ 1.790.000,avenida campeche,"Campeche, FLORIANOPOLIS - SC",76m²,2,,3.0
664,ref: 428546,R$ 850.000,rodovia baldicero filomeno,"Ribeirao da Ilha, FLORIANOPOLIS - SC",86m²,2,,3.0
665,ref: 409647,R$ 425.000,rua severino firmino martins,"Ribeirao da Ilha, FLORIANOPOLIS - SC",43m²,1,1.0,1.0
666,ref: 408705,R$ 599.000,rodovia admar gonzaga,"Itacorubi, FLORIANOPOLIS - SC",66m²,3,1.0,1.0
667,ref: 413732,R$ 1.130.000,avenida campeche,"Campeche, FLORIANOPOLIS - SC",83m²,2,,2.0
668,ref: 413910,R$ 650.000,servidao amaral antero bastos,"Itacorubi, FLORIANOPOLIS - SC",70m²,2,1.0,1.0
669,ref: 413422,R$ 1.900.000,avenida jornalista rubens de arruda ramos,"Centro, FLORIANOPOLIS - SC",119m²,2,1.0,2.0
670,ref: 412744,R$ 720.000,rodovia tertuliano brito xavier,"Canasvieiras, FLORIANOPOLIS - SC",55m²,2,,2.0
671,ref: 412757,R$ 690.000,rodovia tertuliano brito xavier,"Jurere, FLORIANOPOLIS - SC",66m²,2,1.0,2.0
672,ref: 381143,R$ 1.800.000,avenida jornalista rubens de arruda ramos,"Beira Mar, FLORIANOPOLIS - SC",138m²,2,1.0,4.0
673,ref: 382610,R$ 1.350.000,rua araci vaz callado,"Estreito, FLORIANOPOLIS - SC",129m²,3,1.0,6.0
674,ref: 382685,R$ 1.510.000,rua araci vaz callado,"Estreito, FLORIANOPOLIS - SC",126m²,3,1.0,7.0
675,ref: 382440,R$ 674.000,avenida santa catarina,"Estreito, FLORIANOPOLIS - SC",76m²,2,1.0,2.0
676,ref: 414772,R$ 2.250.000,avenida trompowsky,"Centro, FLORIANOPOLIS - SC",119m²,3,3.0,5.0
677,ref: 411167,R$ 1.320.000,rua delminda silveira,"Agronomica, FLORIANOPOLIS - SC",125m²,3,2.0,3.0
678,ref: 403395,R$ 523.687,rua da fonte,"Coqueiros, FLORIANOPOLIS - SC",59m²,2,1.0,2.0
679,ref: 403404,R$ 920.587,rua da fonte,"Coqueiros, FLORIANOPOLIS - SC",93m²,3,2.0,2.0
680,ref: 403430,R$ 859.888,rodovia jose carlos daux,"Saco Grande, FLORIANOPOLIS - SC",70m²,1,1.0,2.0
681,ref: 403137,R$ 1.051.072,rodovia jose carlos daux,"Monte Verde, FLORIANOPOLIS - SC",70m²,2,1.0,2.0
682,ref: 422874,R$ 910.177,rua teodoro manoel dias,"Santo Antonio de Lisboa, FLORIANOPOLIS - SC",100m²,3,2.0,7.0
683,ref: 423556,R$ 955.000,rua das gaivotas,"Ingleses, FLORIANOPOLIS - SC",113m²,2,2.0,2.0
684,ref: 422539,R$ 749.000,rua francisco goulart,"Trindade, FLORIANOPOLIS - SC",82m²,2,1.0,2.0
685,ref: 418943,R$ 1.359.000,estrada joao belarmino da silva,"Balneario dos Acores, FLORIANOPOLIS - SC",94m²,3,1.0,2.0
686,ref: 417529,R$ 666.164,rua joao motta espezim,"Saco dos Limoes, FLORIANOPOLIS - SC",88m²,2,1.0,4.0
687,ref: 417536,R$ 2.660.000,rua das castanhetas,"Jurere Internacional, FLORIANOPOLIS - SC",125m²,2,2.0,3.0
688,ref: 417463,R$ 805.171,rua angelo la porta,"Centro, FLORIANOPOLIS - SC",69m²,2,1.0,1.0
689,ref: 418708,R$ 1.258.000,estrada joao belarmino da silva,"Balneario dos Acores, FLORIANOPOLIS - SC",94m²,3,1.0,2.0
690,ref: 418244,R$ 477.000,rua luiz oscar de carvalho,"Trindade, FLORIANOPOLIS - SC",75m²,3,1.0,1.0
691,ref: 418650,R$ 1.150.000,rua heitor bittencourt,"Canasvieiras, FLORIANOPOLIS - SC",77m²,2,1.0,2.0
692,ref: 419457,R$ 912.396,rodovia joao paulo,"Joao Paulo, FLORIANOPOLIS - SC",89m²,2,1.0,3.0
693,ref: 419474,R$ 749.000,rua francisco goulart,"Trindade, FLORIANOPOLIS - SC",82m²,2,1.0,2.0
694,ref: 416712,R$ 3.200.000,rua lauro linhares,"Trindade, FLORIANOPOLIS - SC",248m²,3,3.0,7.0
695,ref: 417613,R$ 591.000,rua lauro linhares,"Trindade, FLORIANOPOLIS - SC",47m²,1,,1.0
696,ref: 417704,R$ 958.000,rua abel alvares cabral junior,"Ingleses do Rio Vermelho, FLORIANOPOLIS - SC",81m²,2,2.0,3.0
697,ref: 416481,R$ 1.000.000,rua professor simao jose hess,"Trindade, FLORIANOPOLIS - SC",109m²,4,2.0,3.0
698,ref: 415567,R$ 1.800.000,rua emilio meyer,"Coqueiros, FLORIANOPOLIS - SC",153m²,1,3.0,7.0
699,ref: 417044,R$ 945.000,rua juvencio costa,"Trindade, FLORIANOPOLIS - SC",73m²,2,1.0,4.0
700,ref: 417742,R$ 763.200,rua almirante lamego,"Centro, FLORIANOPOLIS - SC",78m²,2,1.0,1.0
701,ref: 417778,R$ 1.559.000,avenida campeche,"Campeche, FLORIANOPOLIS - SC",71m²,2,1.0,2.0
702,ref: 357830,R$ 1.513.000,rua desembargador urbano salles,"Centro, FLORIANOPOLIS - SC",107m²,3,3.0,2.0
703,ref: 357832,R$ 1.810.000,rua desembargador urbano salles,"Centro, FLORIANOPOLIS - SC",117m²,3,3.0,2.0
704,ref: 357854,R$ 1.726.000,rua desembargador urbano salles,"Centro, FLORIANOPOLIS - SC",107m²,3,3.0,2.0
705,ref: 364378,R$ 3.799.000,avenida governador irineu bornhausen,"Beiramar, FLORIANOPOLIS - SC",235m²,4,3.0,5.0
706,ref: 364616,R$ 780.000,rua tenente silveira,"Centro, FLORIANOPOLIS - SC",89m²,2,,1.0
707,ref: 364055,R$ 3.300.000,rua duarte schutel,"Centro, FLORIANOPOLIS - SC",254m²,3,2.0,5.0
708,ref: 364202,R$ 1.790.000,rua esteves junior,"Centro, FLORIANOPOLIS - SC",162m²,3,2.0,3.0
709,ref: 367915,R$ 2.950.000,rua frei caneca,"Beira Mar Norte, FLORIANOPOLIS - SC",237m²,3,2.0,7.0
710,ref: 370726,R$ 1.410.000,rua itapiranga,"Itacorubi, Florianopolis - SC",112m²,3,2.0,2.0
711,ref: 364877,R$ 750.000,rua eduardo rosa,"Cachoeira do Bom Jesus, FLORIANOPOLIS - SC",85m²,1,,2.0
712,ref: 356851,R$ 1.642.744,travessa felipe godinho e silva,"Beiramar, FLORIANOPOLIS - SC",102m²,3,3.0,2.0
713,ref: 356869,R$ 1.735.931,travessa felipe godinho e silva,"Beiramar, FLORIANOPOLIS - SC",102m²,3,2.0,2.0
714,ref: 356873,R$ 1.656.057,travessa felipe godinho e silva,"Beiramar, FLORIANOPOLIS - SC",102m²,3,3.0,2.0
715,ref: 356882,R$ 1.818.468,travessa felipe godinho e silva,"Beiramar, FLORIANOPOLIS - SC",102m²,3,2.0,2.0
716,ref: 356824,R$ 1.433.021,travessa felipe godinho e silva,"Beiramar, FLORIANOPOLIS - SC",80m²,2,2.0,2.0
717,ref: 357163,R$ 2.350.000,rodovia joao paulo,"Joao Paulo, FLORIANOPOLIS - SC",135m²,3,2.0,6.0
718,ref: 359059,R$ 490.000,rua osvaldo rogerio braga,"Ingleses do Rio Vermelho, FLORIANOPOLIS - SC",128m²,2,1.0,2.0
719,ref: 359064,R$ 1.701.249,rodovia joao paulo,"Joao Paulo, FLORIANOPOLIS - SC",134m²,3,2.0,4.0
720,ref: 418244,R$ 477.000,rua luiz oscar de carvalho,"Trindade, FLORIANOPOLIS - SC",75m²,3,1.0,1.0
721,ref: 418650,R$ 1.150.000,rua heitor bittencourt,"Canasvieiras, FLORIANOPOLIS - SC",77m²,2,1.0,2.0
722,ref: 419457,R$ 912.396,rodovia joao paulo,"Joao Paulo, FLORIANOPOLIS - SC",89m²,2,1.0,3.0
723,ref: 419474,R$ 749.000,rua francisco goulart,"Trindade, FLORIANOPOLIS - SC",82m²,2,1.0,2.0
724,ref: 416712,R$ 3.200.000,rua lauro linhares,"Trindade, FLORIANOPOLIS - SC",248m²,3,3.0,7.0
725,ref: 417613,R$ 591.000,rua lauro linhares,"Trindade, FLORIANOPOLIS - SC",47m²,1,,1.0
726,ref: 417704,R$ 958.000,rua abel alvares cabral junior,"Ingleses do Rio Vermelho, FLORIANOPOLIS - SC",81m²,2,2.0,3.0
727,ref: 416481,R$ 1.000.000,rua professor simao jose hess,"Trindade, FLORIANOPOLIS - SC",109m²,4,2.0,3.0
728,ref: 415567,R$ 1.800.000,rua emilio meyer,"Coqueiros, FLORIANOPOLIS - SC",153m²,1,3.0,7.0
729,ref: 417044,R$ 945.000,rua juvencio costa,"Trindade, FLORIANOPOLIS - SC",73m²,2,1.0,4.0
730,ref: 417742,R$ 763.200,rua almirante lamego,"Centro, FLORIANOPOLIS - SC",78m²,2,1.0,1.0
731,ref: 417778,R$ 1.559.000,avenida campeche,"Campeche, FLORIANOPOLIS - SC",71m²,2,1.0,2.0
732,ref: 357830,R$ 1.513.000,rua desembargador urbano salles,"Centro, FLORIANOPOLIS - SC",107m²,3,3.0,2.0
733,ref: 357832,R$ 1.810.000,rua desembargador urbano salles,"Centro, FLORIANOPOLIS - SC",117m²,3,3.0,2.0
734,ref: 357854,R$ 1.726.000,rua desembargador urbano salles,"Centro, FLORIANOPOLIS - SC",107m²,3,3.0,2.0
735,ref: 364378,R$ 3.799.000,avenida governador irineu bornhausen,"Beiramar, FLORIANOPOLIS - SC",235m²,4,3.0,5.0
736,ref: 364616,R$ 780.000,rua tenente silveira,"Centro, FLORIANOPOLIS - SC",89m²,2,,1.0
737,ref: 364055,R$ 3.300.000,rua duarte schutel,"Centro, FLORIANOPOLIS - SC",254m²,3,2.0,5.0
738,ref: 364202,R$ 1.790.000,rua esteves junior,"Centro, FLORIANOPOLIS - SC",162m²,3,2.0,3.0
739,ref: 367915,R$ 2.950.000,rua frei caneca,"Beira Mar Norte, FLORIANOPOLIS - SC",237m²,3,2.0,7.0
740,ref: 370726,R$ 1.410.000,rua itapiranga,"Itacorubi, Florianopolis - SC",112m²,3,2.0,2.0
741,ref: 364877,R$ 750.000,rua eduardo rosa,"Cachoeira do Bom Jesus, FLORIANOPOLIS - SC",85m²,1,,2.0
742,ref: 356851,R$ 1.642.744,travessa felipe godinho e silva,"Beiramar, FLORIANOPOLIS - SC",102m²,3,3.0,2.0
743,ref: 356869,R$ 1.735.931,travessa felipe godinho e silva,"Beiramar, FLORIANOPOLIS - SC",102m²,3,2.0,2.0
744,ref: 356873,R$ 1.656.057,travessa felipe godinho e silva,"Beiramar, FLORIANOPOLIS - SC",102m²,3,3.0,2.0
745,ref: 356882,R$ 1.818.468,travessa felipe godinho e silva,"Beiramar, FLORIANOPOLIS - SC",102m²,3,2.0,2.0
746,ref: 356824,R$ 1.433.021,travessa felipe godinho e silva,"Beiramar, FLORIANOPOLIS - SC",80m²,2,2.0,2.0
747,ref: 357163,R$ 2.350.000,rodovia joao paulo,"Joao Paulo, FLORIANOPOLIS - SC",135m²,3,2.0,6.0
748,ref: 359059,R$ 490.000,rua osvaldo rogerio braga,"Ingleses do Rio Vermelho, FLORIANOPOLIS - SC",128m²,2,1.0,2.0
749,ref: 359064,R$ 1.701.249,rodovia joao paulo,"Joao Paulo, FLORIANOPOLIS - SC",134m²,3,2.0,4.0
750,ref: 350731,R$ 928.294,rua julio dacia barreto,"Carvoeira, FLORIANOPOLIS - SC",55m²,1,,2.0
751,ref: 350760,R$ 917.133,rua julio dacia barreto,"Carvoeira, FLORIANOPOLIS - SC",57m²,1,,2.0
752,ref: 352288,R$ 985.000,avenida santa catarina,"Canto, FLORIANOPOLIS - SC",76m²,3,1.0,4.0
753,ref: 353966,R$ 1.610.995,rodovia joao paulo,"Joao Paulo, FLORIANOPOLIS - SC",138m²,3,,4.0
754,ref: 367708,R$ 1.800.000,rua emilio meyer,"Coqueiros, FLORIANOPOLIS - SC",153m²,3,4.0,6.0
755,ref: 366919,R$ 649.919,rua inelzyr bauer bertoli,"Barra da Lagoa, FLORIANOPOLIS - SC",67m²,1,1.0,2.0
756,ref: 362080,R$ 823.535,servidao natalicia pereira,"Joao Paulo, FLORIANOPOLIS - SC",72m²,2,1.0,2.0
757,ref: 362096,R$ 1.890.001,servidao natalicia pereira,"Joao Paulo, FLORIANOPOLIS - SC",127m²,3,3.0,6.0
758,ref: 362101,R$ 1.579.963,servidao natalicia pereira,"Joao Paulo, FLORIANOPOLIS - SC",123m²,3,3.0,4.0
759,ref: 362117,R$ 1.269.359,servidao natalicia pereira,"Joao Paulo, FLORIANOPOLIS - SC",103m²,1,3.0,2.0
760,ref: 359357,R$ 1.900.000,estrada haroldo soares glavan,"Cacupe, FLORIANOPOLIS - SC",111m²,3,1.0,3.0
761,ref: 359362,R$ 2.090.881,estrada haroldo soares glavan,"Cacupe, FLORIANOPOLIS - SC",126m²,3,1.0,3.0
762,ref: 374296,R$ 2.392.000,rua vereador jose do vale pereira,"Coqueiros, FLORIANOPOLIS - SC",125m²,3,2.0,6.0
763,ref: 370453,R$ 1.930.000,travessa felipe godinho e silva,"Beiramar, FLORIANOPOLIS - SC",111m²,3,1.0,2.0
764,ref: 357275,R$ 488.047,rua joaquim nabuco,"Capoeiras, FLORIANOPOLIS - SC",64m²,2,2.0,3.0
765,ref: 351449,R$ 3.078.000,avenida jornalista rubens de arruda ramos,"Centro, FLORIANOPOLIS - SC",283m²,4,2.0,3.0
766,ref: 352882,R$ 1.900.000,avenida governador irineu bornhausen,"Beiramar, FLORIANOPOLIS - SC",226m²,4,2.0,2.0
767,ref: 373700,R$ 1.700.000,rua frei caneca,"Beiramar, FLORIANOPOLIS - SC",260m²,4,2.0,3.0
768,ref: 372240,R$ 900.000,avenida hercilio luz,"Centro, FLORIANOPOLIS - SC",100m²,3,1.0,2.0
769,ref: 434406,R$ 500.000,rua prefeito tolentino de carvalho,"Balneario, Florianopolis - SC",78m²,3,1.0,1.0
770,ref: 434458,R$ 1.300.000,estrada dom joao becker,"Ingleses do Rio Vermelho, Florianopolis - SC",147m²,2,1.0,3.0
771,ref: 439897,R$ 1.900.000,rua avenida jornalista rubens de arruda ramos,"Beira Mar Norte, Florianopolis - SC",93m²,2,1.0,1.0
772,ref: 433865,R$ 1.010.000,rua felipe schmidt,"Centro, Florianopolis - SC",69m²,1,,1.0
773,ref: 434023,R$ 2.850.000,avenida gov. irineu bornhausen,"Beira Mar Norte, Florianopolis - SC",146m²,3,2.0,5.0
774,ref: 436922,R$ 1.040.000,rodovia tertuliano brito xavier,"Jurere, Florianopolis - SC",99m²,3,2.0,2.0
775,ref: 436988,R$ 395.000,rua arcipreste paiva,"Centro, Florianopolis - SC",66m²,2,,1.0
776,ref: 437204,R$ 1.139.500,rua lazaro de oliveira souza,"Ingleses do Rio Vermelho, Florianopolis - SC",107m²,2,1.0,3.0
777,ref: 436812,R$ 463.440,rua padre schrader,"AGRONOMICA, Florianopolis - SC",36m²,1,1.0,1.0
778,ref: 441646,R$ 1.200.000,rua joao pio duarte silva,"Corrego Grande, Florianopolis - SC",110m²,3,1.0,3.0
779,ref: 440370,R$ 428.000,rua capitao romualdo de barros,"Carvoeira, Florianopolis - SC",85m²,3,1.0,1.0
780,ref: 440380,R$ 1.060.000,rua higino brito,"Canasvieiras, Florianopolis - SC",117m²,3,1.0,2.0
781,ref: 440394,R$ 1.060.000,rua higino brito,"Canasvieiras, Florianopolis - SC",113m²,3,1.0,2.0
782,ref: 444434,R$ 870.000,rua dos canudos,"Ingleses do Rio Vermelho, Florianopolis - SC",89m²,3,2.0,2.0
783,ref: 444450,R$ 780.000,rua valdeci izidro da silveira,"Ribeirao da Ilha, Florianopolis - SC",72m²,2,1.0,2.0
784,ref: 434621,R$ 3.500.000,rua das piraunas,"Jurere Internacional, Florianopolis - SC",168m²,3,,7.0
785,ref: 434622,R$ 3.500.000,rua das piraunas,"Jurere Internacional, Florianopolis - SC",174m²,3,,7.0
786,ref: 434628,R$ 1.500.000,avenida dos buzios,"Jurere Internacional, Florianopolis - SC",61m²,1,1.0,2.0
787,ref: 439318,R$ 1.250.000,rua da capela,"Campeche, Florianopolis - SC",96m²,3,,1.0
788,ref: 443644,R$ 1.790.000,rua esteves junior,"Centro, Florianopolis - SC",130m²,3,2.0,4.0
789,ref: 443646,R$ 800.000,servidao servidao sao francisco de assis,"Campeche, Florianopolis - SC",56m²,2,1.0,1.0
790,ref: 441452,R$ 990.000,rua joao meirelles,"Abraao, Florianopolis - SC",103m²,3,2.0,1.0
791,ref: 433813,R$ 1.418.012,rua das castanhetas,"Jurere Internacional, Florianopolis - SC",119m²,2,,5.0
792,ref: 434463,R$ 900.000,rua doutor antonio prudente de moraes,"Canasvieiras, Florianopolis - SC",66m²,2,,3.0
793,ref: 434468,R$ 798.000,rua desembargador oswaldo areas horn,"Cachoeira do Bom Jesus, Florianopolis - SC",79m²,2,1.0,3.0
794,ref: 434472,R$ 850.000,rua das sereias,"Canasvieiras, Florianopolis - SC",62m²,2,1.0,3.0
